hospital_indicator,observed_rate_2015,expected_rate_2015,SMR_2015,number_of_cases_2015
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) F.3.6.M",0.071,0.044,1.6,84
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) F.3.7.M",0.011,0.011,1.1,89
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) F.3.8.F",,,,86
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) F.3.9.F",,,,81
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) F.4 Amputationen", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) F.4.1.M",0.024,0.028,0.9,375
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) F.4.2.M",0.13,0.108,1.2,123
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) F.5 Perkutan transluminale Gef‰ssinterventionen (PTA)", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) F.5.1.F",,,,2'865
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) F.5.4.F",,,,847
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) F.5.5.F",,,,145
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) F.5.6.F",,,,463
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) F.5.7.F",,,,1'410
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) F.5.2.F",,,,246
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) F.5.3.F",,,,89
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) F.6 Arteriovenˆser Shunt", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) F.6.1.F",,,,146
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G Geburtshilfe und Frauenheilkunde", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.1 Geburten", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.1.1.F",,,,13'944
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.1.1.P",,,,2
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.1.2.P",0.023,0.029,,205
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.1.3.P",0.193,0.2,,1'733
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.1.4.P",0.357,0.331,,4'978
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.1.5.P",0.277,0.278,,3'140
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.1.6.P",0.246,0.25,,1'953
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.1.7.P",0.352,0.356,,1'187
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.2 Neugeborene", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.2.1.F",,,,490
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.2.2.F",,,,28
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.2.3.F",,,,61
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.2.4.F",,,,136
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.2.5.F",,,,154
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.2.6.F",,,,139
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.2.7.F",,,,199
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.2.8.F",,,,1'688
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.2.9.F",,,,13'440
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie)", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.3.1.M",0,0,0,822
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.3.2.P",0.789,0.802,,647
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.3.3.P",0.204,0.135,,71
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.3.4.P",0.427,0.334,,119
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.4 Bˆsartige Neubildungen der Brust und der weiblichen Geschlechtsorgane", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.4.1.F",,,,1'510
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.4.2.F",,,,2'790
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.4.3.F",,,,429
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.4.4.M",0.006,0.008,0.8,167
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.4.5.F",,,,614
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.4.6.M",0.009,0.002,3.8,224
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.5 Eingriffe an der Brust", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.5.1.F",,,,1'886
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.5.2.F",,,,1'068
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.5.3.P",0.764,0.761,,816
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) H.1 Entfernung der Niere (Nephrektomie)", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) H.1.1.M",0.022,0.016,1.4,227
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) H.1.2.P",0.256,0.323,,58
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) H.1.3.M",0.01,0.004,2.6,99
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) H.1.4.P",0.434,0.447,,43
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) H.1.5.P",0.402,0.43,,68
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) H.2 Nierensteine", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) H.2.1.F",,,,1'858
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) H.2.2.P",0.612,0.477,,1'138
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) H.3 Eingriffe an der Harnblase", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) H.3.1.F",,,,1'076
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) H.3.2.F",,,,943
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) H.3.3.F",,,,681
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) H.3.4.P",0.138,0.134,,94
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) H.3.5.M",0.02,0.037,0.5,149
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) H.3.6.M",0,0.044,0,24
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR)", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) H.4.1.M",0.001,0.002,0.7,890
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) H.4.2.P",0.044,0.023,,39
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) H.5 Prostatakarzinom", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) H.5.1.F",,,,687
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) H.5.2.M",0,0.001,0,276
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I Erkrankungen von Knochen, Gelenken und Bindegewebe", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.1 Gelenkersatz, Endoprothese", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.1.8.M",0.006,0.001,5.1,712
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.1.9.M",0.029,0.04,0.7,349
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.1.10.M",0.023,0.031,0.7,259
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.1.11.P",0.017,0.011,,12
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.1.12.M",0.011,0.007,1.6,177
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.1.13.M",,,,-
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.1.14.M",0,0.019,0,120
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.1.15.M",0.002,0.001,3.6,521
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.1.16.M",0.032,0.018,1.8,62
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.1.17.P",0.027,0.011,,14
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.1.18.M",0.009,0.003,3.4,107
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.1.19.M",,,,-
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.1.20.M",0,0.015,0,38
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.1.21.M",0.038,0.041,0.9,79
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.1.22.M",,,,1
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.2 Behandlungen/Operationen an der Wirbels‰ule und am R¸ckenmark", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.2.3.F",,,,3'450
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.2.4.F",,,,577
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.2.5.M",0.048,0.035,1.4,62
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.2.6.M Versteifung der Wirbels‰ule oder Wirbelkˆrperersatz bei Trauma (inkl. komplexe Rekonstitutionen und OP am R¸ckenmark), Mortalit‰t",0.01,0.013,0.8,193
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.2.7.M",0.005,0.002,3.1,943
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.2.8.M",,,,-
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.2.9.M",,,,-
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.2.10.M",,,,-
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.2.11.M Exzision von Bandscheibengewebe (ohne Tumor, Trauma, komplexe OP an Wirbels‰ule), Mortalit‰t",0.004,0.001,4.9,791
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.2.12.M Dekompression der Wirbels‰ule ohne weitere Eingriffe an der Wirbels‰ule, Mortalit‰t",0.006,0.001,3.9,361
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.2.13.M",0.008,0.004,1.8,253
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.2.14.M",0.032,0.016,2,910
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.2.15.P",,,,9
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.2.16.F",,,,322
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.2.17.F",,,,1'660
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.3 H¸ftgelenknahe Frakturen", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.3.1.M",0.038,0.04,1,789
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.3.2.M",0,0.002,0,79
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.3.3.M",0.022,0.009,2.5,89
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.3.4.M",0.034,0.026,1.3,146
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.3.5.M",0.068,0.045,1.5,133
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.3.6.M",0.044,0.056,0.8,160
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.3.7.M",0.038,0.064,0.6,182
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.3.8.M",0.049,0.038,1.3,781
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.4 Bˆsartige Neubildungen von Knochen, Gelenken und Bindegewebe", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.4.1.F",,,,786
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) J.1 Beatmung", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) J.1.1.M",0.235,0.234,1,4'471
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) J.1.4.M",0.237,0.233,1,3'289
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) J.1.2.S",164.8,,,4'471
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) J.1.3.P",0.431,0.432,,490
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) J.2 Sepsis", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) J.2.1.M",0.232,0.225,1,1'780
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) J.2.2.M",0.245,0.236,1,1'644
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) J.2.3.M",0.074,0.077,1,136
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) J.2.4.M",0.149,0.108,1.4,4'031
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) J.2.5.M",0.34,0.351,1,1'160
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) K Hautkrankheiten", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) K.1 Hautkrankheiten", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) K.1.1.F",,,,576
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) K.1.2.F",,,,581
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) K.1.3.F",,,,133
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L Transplantationen", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.1 Herztransplantationen", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.1.1.F",,,,35
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.1.2.F",,,,1
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.1.3.F",,,,34
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.2 Lungentransplantationen", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.2.1.F",,,,51
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.2.2.F",,,,50
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.3 Lebertransplantationen", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.3.1.F",,,,121
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.3.2.F",,,,110
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.3.3.F",,,,11
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.3.4.F",,,,5
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.4 Pankreastransplantationen", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.4.1.F",,,,23
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.5 Nierentransplantationen", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.5.1.F",,,,290
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.5.2.F",,,,90
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.5.3.F",,,,173
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.5.4.F",,,,15
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.5.5.F",,,,9
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.6 Transplantation/Transfusionen von Stammzellen", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.6.1.F",,,,532
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.6.2.F",,,,27
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.6.3.F",,,,0
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.6.4.F",,,,-
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.6.5.F",,,,-
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.6.6.F",,,,0
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) L.6.7.F",,,,-
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) Z Zusatzinformationen", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) Z.1 Aufenthaltsdauer", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) A.1.12.X",6.6,,,3'763
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) B.1.15.X",12.3,,,3'953
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) E.1.1.X",5.4,,,1'093
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) E.2.1.X",4.2,,,1'383
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) F.1.5.X",9.7,,,337
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) G.3.1.X",4.4,,,822
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) H.4.1.X",5.8,,,890
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.1.23.X",8.2,,,712
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) I.1.24.X",9.3,,,521
"Allgemeinspital, Zentrumsversorgung (Niveau 1, Universit‰tsspital) Z.1.1.X",3.7,,,603
institution indicator,taux observE 2015,taux attendu 2015,SMR 2015,nombre de cas 2015
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A Maladies cardiaques", , , , 
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.1 Infarctus du myocarde", , , , 
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.1.1.M",0.048,0.051,0.9,9'488
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.1.2.M",0.011,0.011,1,354
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.1.3.M",0.015,0.017,0.9,3'449
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.1.4.M",0.046,0.051,0.9,4'569
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.1.5.M",0.168,0.164,1,1'116
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.1.6.P",0.62,0.629,,5'882
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.1.7.M",0.068,0.073,0.9,5'924
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.1.8.M",0.024,0.032,0.7,2'120
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.1.9.P",0.018,0.019,,166
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.1.10.M",0.056,0.064,0.9,3'803
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.1.11.M",0.036,0.034,1,5'485
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.2 Insuffisance cardiaque", , , , 
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.2.1.M",0.093,0.087,1.1,10'466
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.2.2.M",0.03,0.042,0.7,66
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.2.3.M",0.035,0.033,1.1,749
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.2.4.M",0.077,0.07,1.1,5'629
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.2.5.M",0.126,0.122,1,4'022
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.2.6.P",0.539,0.552,,2'201
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.3 CathEtErisme cardiaque", , , , 
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.3.1.F",,,,19'076
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.3.2.M",0.024,0.027,0.9,5'483
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.3.4.M",0.012,0.013,0.9,6'548
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.3.7.M",0.01,0.012,0.9,6'043
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.3.5.M",0.01,0.009,1.1,4'558
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.3.5.P",0.367,0.385,,4'558
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.3.8.M",0.006,0.006,0.9,4'292
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.3.6.F",,,,23
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.4 Troubles du rythme cardiaque", , , , 
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.4.1.F",,,,8'348
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.5 Traitement par pacemaker ou dEfibrillateur implantable", , , , 
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.5.1.F",,,,3'839
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.5.2.F",,,,683
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.6 Traitement par ablation", , , , 
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.6.1.F",,,,1'550
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.6.2.F",,,,246
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.7 OpErations du cúur", , , , 
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.7.1.F",,,,3'296
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.7.2.F",,,,1'638
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.7.3.F",,,,1'535
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.7.4.F",,,,1'097
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.7.5.F",,,,847
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.7.6.F",,,,4
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.7.7.M",0.01,0.02,0.5,305
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.7.19.M",,,,4
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.7.20.M",0.01,0.02,0.5,301
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.7.8.M",0.026,0.028,0.9,387
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.7.9.M",0.03,0.027,1.1,335
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.7.10.M",0,0.038,0,37
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.7.23.M",0,0.034,0,65
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.7.11.M",0.031,0.045,0.7,258
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.7.12.M",0.013,0.014,0.9,781
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.7.13.M",0.037,0.012,3,27
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.7.14.M",0.015,0.01,1.5,137
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.7.15.M",0.004,0.009,0.4,281
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.7.16.M",0.011,0.013,0.8,280
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.7.17.M",0.054,0.05,1.1,56
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.7.18.P",0.05,0.089,,39
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.7.21.P",0,0.001,,0
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) A.7.22.P",,,,9
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) B Maladies du systËme nerveux, accident vasculaire cErEbral (attaque cErEbrale)", , , , 
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) B.1 Accident vasculaire cErEbral (attaque cErEbrale)", , , , 
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) B.1.1.M",0.091,0.095,1,9'071
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) B.1.2.M",0.025,0.038,0.7,318
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) B.1.3.M",0.027,0.041,0.7,1'873
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) B.1.4.M",0.085,0.09,0.9,4'959
"HÙpital de soins gEnEraux, prise en charge centralisEe (niveau 2) B.1.5.M",0.179,0.168,1.1,1'921
