hospital_name,indicator,observed_rate_2014,expected_rate_2014,SMR_2014,number_of_cases_2014
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",B.1.6.P,0.247,0.288,,2'082
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",B.1.7.M,0.068,0.065,1,6'471
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",B.1.8.M,0.068,0.065,1,5'361
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",B.1.9.M,0.07,0.076,0.9,445
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",B.1.9.P,0.069,0.082,,445
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",B.1.10.M,0.256,0.266,1,1'022
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",B.1.11.M,0.136,0.155,0.9,369
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",B.1.12.M,0.097,0.101,1,555
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",B.1.12.P,0.066,0.059,,555
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",B.1.13.M,0.068,0.065,1.1,1'110
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",B.2.1.M,0.003,0.004,0.8,2'325
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",B.2.2.P,0.162,0.173,,377
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",C Geriatrische Fr¸hrehablitation, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",C.1 Geriatrische Fr¸hrehabilitation, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",C.1.1.F,,,,4'843
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",C.1.2.P,0.61,0.683,,2'952
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",C.1.3.S,52.2,,,2'952
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D Erkrankungen der Lunge, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.1 Lungenentz¸ndung (Pneumonie), , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.1.1.M,0.052,0.048,1.1,10'687
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.1.2.M,0,0,,841
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.1.3.M,0.004,0.006,0.7,807
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.1.4.M,0.017,0.019,0.9,1'803
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.1.5.M,0.055,0.051,1.1,4'928
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.1.6.M,0.109,0.097,1.1,2'308
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.1.7.M,0,0,,697
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.1.8.M,0.046,0.04,1.2,8'196
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.2.1.M,0.048,0.042,1.2,4'483
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.2.2.M,0.089,0.072,1.2,1'186
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.2.3.M,0.032,0.032,1,1'200
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.2.4.M,0.019,0.018,1.1,824
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.2.5.M,0.028,0.024,1.2,176
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.2.6.M,0.047,0.039,1.2,1'097
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.2.6.P,0.245,0.241,,1'097
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.3 Lungenkrebs, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.3.1.F,,,,7'464
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.4 Operationen an der Lunge, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.4.1.M,0.022,0.022,1,1'669
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.4.2.M,0.039,0.055,0.7,51
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.4.2.P,0.064,0.069,,51
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.4.3.M,0.022,0.022,1,742
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.4.4.P,0.029,0.048,,23
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",D.4.5.M,0.058,0.066,0.9,448
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.1.1.M,0.003,0.002,1.2,7'932
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.1.2.P,0.948,0.95,,7'520
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.2 Hernienoperationen, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.2.1.M,0.001,0.001,1,13'593
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.2.2.M,0.044,0.045,1,271
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.2.3.P,0.382,0.24,,97
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.2.4.P,0.946,0.939,,8'926
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.3 Eingriffe an der Schilddr¸se, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.3.1.F,,,,2'197
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.3.2.P,0.007,0.007,,16
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.3.3.F,,,,507
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.4 Erkrankungen von Dickdarm und Enddarm (kolorektale Operationen), , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.4.1.M,0.051,0.05,1,6'079
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.4.2.M,0.043,0.038,1.2,1'196
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.4.3.M,0.099,0.092,1.1,252
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.4.4.M,0.024,0.022,1.1,964
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.4.5.M,0.007,0.005,1.5,1'093
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.4.6.M,0.05,0.046,1.1,703
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.4.7.M,0.414,0.418,1,174
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.4.8.F,,,,1'519
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.4.11.F,,,,6'906
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.4.12.F,,,,2'946
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.4.13.M,0.03,0.022,1.4,166
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.4.14.P,0.036,0.033,,88
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.5 Operationen am Magen, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.5.1.F,,,,949
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.5.2.M,0.05,0.043,1.2,199
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.5.3.M,0.1,0.074,1.3,100
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.5.4.F,,,,1'633
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.5.5.M,0.039,0.036,1.1,1'528
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.6 Operationen am ÷sophagus, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.6.1.M,0.091,0.07,1.3,164
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.7 Operationen am Pankreas, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.7.1.M,0.061,0.063,1,508
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F Gef‰sserkrankungen, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.1 Eingriffe an den hirnversorgenden Arterien, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.1.1.M,0.003,0.003,1.1,601
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.1.2.M,0.024,0.03,0.8,125
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.1.3.F,,,,32
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.1.4.F,,,,168
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.2 Erweiterung der Aorta (Aortenaneurysma), , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.2.1.F,,,,821
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.2.1.F,,,,821
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.2.2.M,0.021,0.021,1,189
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.2.3.M,0.017,0.016,1,300
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.2.4.F,,,,192
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.2.5.M,0.447,0.42,1.1,284
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.3 Operationen an Becken≠/Beinarterien, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.3.1.F,,,,1'659
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.3.2.M,0.006,0.006,1.1,471
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.3.3.M,0.012,0.013,0.9,86
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.3.4.M,0.063,0.063,1,191
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.3.5.M,0.051,0.047,1.1,354
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.3.6.M,0.03,0.035,0.8,167
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.3.7.M,0,0.004,0,159
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.3.8.F,,,,77
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.3.9.F,,,,154
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.4 Amputationen, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.4.1.M,0.035,0.028,1.2,1'096
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.4.2.M,0.129,0.132,1,233
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.5.1.F,,,,5'102
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.5.2.F,,,,361
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.5.3.F,,,,159
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.5.4.F,,,,2'092
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.5.5.F,,,,284
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.5.6.F,,,,870
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.5.7.F,,,,1'856
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G Geburtshilfe und Frauenheilkunde, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.1 Geburten, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.1.1.F,,,,41'918
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.1.1.P,,,,1
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.1.2.P,0.03,0.03,,852
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.1.3.P,0.21,0.215,,5'905
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.1.4.P,0.33,0.335,,13'836
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.2 Neugeborene, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.2.1.F,,,,293
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.2.2.F,,,,10
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.2.3.F,,,,53
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.2.4.F,,,,76
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.2.5.F,,,,79
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.2.6.F,,,,85
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.2.7.F,,,,121
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.2.8.F,,,,2'619
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.2.9.F,,,,41'532
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.3.1.M,0.001,0.001,1.6,4'973
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.3.2.P,0.823,0.792,,4'083
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.3.3.P,0.153,0.149,,284
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.3.4.P,0.326,0.322,,549
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.4 Brustkrebs, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.4.1.F,,,,8'611
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.5 Eingriffe an der Brust, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.5.1.F,,,,5'975
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.5.2.F,,,,4'022
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.5.3.P,0.768,0.748,,3'090
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",H.1 Entfernung der Niere (Nephrektomie), , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",H.1.1.M,0.009,0.01,0.9,575
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",H.1.2.P,0.275,0.247,,158
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",H.1.3.M,0.007,0.006,1.2,285
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",H.1.4.P,0.396,0.362,,113
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",H.1.5.P,0.39,0.402,,197
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",H.2 Nierensteine, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",H.2.1.F,,,,7'851
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",H.2.2.P,0.469,0.477,,3'681
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",H.3 Eingriffe an der Harnblase, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",H.3.1.F,,,,3'981
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",H.3.2.F,,,,4'166
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",H.3.3.F,,,,3'069
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",H.3.4.P,0.164,0.128,,504
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",H.3.5.M,0.066,0.056,1.2,228
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",H.3.6.M,0,0.006,0,24
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",H.4.1.M,0.003,0.003,1.1,5'332
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",H.5 Prostatakarzinom, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",H.5.1.F,,,,6'960
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",H.5.2.M,0.002,0.002,1.4,1'348
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)","I.1 Gelenkersatz, Endoprothese", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",I.1.1.M,0.003,0.002,1.3,7'863
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",I.1.2.M,0.018,0.016,1.2,1'139
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",I.1.3.M,0.001,0,1.8,7'164
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",I.1.4.M,0.004,0.003,1.6,724
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",I.1.5.M,0.091,0.061,1.5,99
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",I.1.6.M,0,0,,1'241
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",I.1.7.M,0.045,0.043,1.1,2'664
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",I.2 Operationen an der Wirbels‰ule, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",I.2.1.F,,,,13'837
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",I.2.2.M,0,0,0,4'221
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",I.3 H¸ftgelenknahe Frakturen, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",I.3.1.M,0.044,0.042,1.1,3'622
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",I.3.2.M,0,0.002,0,277
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",I.3.3.M,0.011,0.008,1.3,355
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",I.3.4.M,0.019,0.015,1.3,752
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",I.3.5.M,0.04,0.037,1.1,728
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",I.3.6.M,0.054,0.053,1,828
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",I.3.7.M,0.098,0.095,1,682
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",I.3.8.M,0.039,0.037,1.1,3'549
"Allgemeinspital, Zentrumsversorgung (Niveau 2)","J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",J.1 Beatmung, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",J.1.1.M,0.299,0.271,1.1,5'611
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",J.1.2.S,153.8,,,5'611
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",J.1.3.P,0.431,0.423,,616
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",J.2 Sepsis, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",J.2.1.M,0.274,0.248,1.1,4'102
"Allgemeinspital, Zentrumsversorgung (Niveau 2)","K Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",K.1 Beatmung, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",K.1.1.F,,,,850
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",K.1.2.F,,,,420
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",K.1.3.F,,,,57
"Allgemeinspital, Zentrumsversorgung (Niveau 2)","L Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.1 Beatmung, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.1.1.F,,,,0
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.1.2.F,,,,0
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.1.3.F,,,,0
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.2 Beatmung, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.2.1.F,,,,0
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.2.2.F,,,,0
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.3 Beatmung, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.3.1.F,,,,0
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.3.2.F,,,,0
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.3.3.F,,,,0
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.3.4.F,,,,0
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.4 Beatmung, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.4.1.F,,,,0
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.5 Beatmung, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.5.1.F,,,,21
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.5.2.F,,,,8
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.5.3.F,,,,7
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.5.4.F,,,,1
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.5.5.F,,,,0
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.6 Beatmung, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.6.1.F,,,,79
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.6.2.F,,,,79
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.6.3.F,,,,79
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.6.4.F,,,,...
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.6.5.F,,,,...
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.6.6.F,,,,-
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",L.6.7.F,,,,-
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",Z Zusatzinformationen, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",Z.1 Aufenthaltsdauer, , , , 
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",A.1.1.X,6,,,9'312
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",B.1.7.X,11.3,,,6'471
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.1.1.X,4.4,,,7'932
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",E.2.1.X,2.9,,,13'593
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",F.1.1.X,8.3,,,601
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",G.3.1.X,4.5,,,4'973
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",H.4.1.X,5.2,,,5'332
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",I.1.1.X,8.4,,,7'863
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",I.1.3.X,8.6,,,7'164
"Allgemeinspital, Zentrumsversorgung (Niveau 2)",Z.1.1.X,2.8,,,4'375
Institution,Indikator,beobachtete Rate 2014,erwartete Rate 2014,SMR 2014,Fallzahl 2014
"Allgemeinspital, Grundversorgung (Niveau 3)",A Erkrankungen des Herzens, , , , 
"Allgemeinspital, Grundversorgung (Niveau 3)",A.1 Herzinfarkt, , , , 
"Allgemeinspital, Grundversorgung (Niveau 3)",A.1.1.M,0.045,0.057,0.8,1'751
"Allgemeinspital, Grundversorgung (Niveau 3)",A.1.2.M,0,0.013,0,69
"Allgemeinspital, Grundversorgung (Niveau 3)",A.1.3.M,0.007,0.016,0.4,610
"Allgemeinspital, Grundversorgung (Niveau 3)",A.1.4.M,0.041,0.057,0.7,811
"Allgemeinspital, Grundversorgung (Niveau 3)",A.1.5.M,0.161,0.163,1,261
"Allgemeinspital, Grundversorgung (Niveau 3)",A.1.6.P,0.151,0.623,,265
"Allgemeinspital, Grundversorgung (Niveau 3)",A.1.7.M,0.066,0.081,0.8,1'089
"Allgemeinspital, Grundversorgung (Niveau 3)",A.1.8.M,0.027,0.04,0.7,261
"Allgemeinspital, Grundversorgung (Niveau 3)",A.1.9.P,0.029,0.019,,50
"Allgemeinspital, Grundversorgung (Niveau 3)",A.1.10.M,0.046,0.064,0.7,703
"Allgemeinspital, Grundversorgung (Niveau 3)",A.1.11.M,0.039,0.043,0.9,994
"Allgemeinspital, Grundversorgung (Niveau 3)",A.2 Herzinsuffizienz, , , , 
"Allgemeinspital, Grundversorgung (Niveau 3)",A.2.1.M,0.071,0.09,0.8,2'492
"Allgemeinspital, Grundversorgung (Niveau 3)",A.2.2.M,0,0.055,0,12
"Allgemeinspital, Grundversorgung (Niveau 3)",A.2.3.M,0.035,0.044,0.8,142
"Allgemeinspital, Grundversorgung (Niveau 3)",A.2.4.M,0.055,0.071,0.8,1'266
"Allgemeinspital, Grundversorgung (Niveau 3)",A.2.5.M,0.096,0.119,0.8,1'072
"Allgemeinspital, Grundversorgung (Niveau 3)",A.2.6.P,0.55,0.525,,547
"Allgemeinspital, Grundversorgung (Niveau 3)",A.3 Herzkatheter, , , , 
"Allgemeinspital, Grundversorgung (Niveau 3)",A.3.1.F,,,,1'691
"Allgemeinspital, Grundversorgung (Niveau 3)",A.3.2.M,0.016,0.037,0.4,253
"Allgemeinspital, Grundversorgung (Niveau 3)",A.3.4.M,0.001,0.014,0.1,809
"Allgemeinspital, Grundversorgung (Niveau 3)",A.3.5.M,0.002,0.011,0.2,480
"Allgemeinspital, Grundversorgung (Niveau 3)",A.3.5.P,0.364,0.384,,480
"Allgemeinspital, Grundversorgung (Niveau 3)",A.3.6.F,,,,8
"Allgemeinspital, Grundversorgung (Niveau 3)",A.4 Herzrhythmusstˆrungen, , , , 
"Allgemeinspital, Grundversorgung (Niveau 3)",A.4.1.F,,,,2'196
"Allgemeinspital, Grundversorgung (Niveau 3)",A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
"Allgemeinspital, Grundversorgung (Niveau 3)",A.5.1.F,,,,629
"Allgemeinspital, Grundversorgung (Niveau 3)",A.5.2.F,,,,81
"Allgemeinspital, Grundversorgung (Niveau 3)",A.6 Ablative Therapie, , , , 
"Allgemeinspital, Grundversorgung (Niveau 3)",A.6.1.F,,,,603
"Allgemeinspital, Grundversorgung (Niveau 3)",A.6.2.F,,,,46
"Allgemeinspital, Grundversorgung (Niveau 3)",A.7 Operationen am Herzen, , , , 
"Allgemeinspital, Grundversorgung (Niveau 3)",A.7.1.F,,,,415
"Allgemeinspital, Grundversorgung (Niveau 3)",A.7.2.F,,,,272
"Allgemeinspital, Grundversorgung (Niveau 3)",A.7.3.F,,,,137
"Allgemeinspital, Grundversorgung (Niveau 3)",A.7.4.F,,,,130
"Allgemeinspital, Grundversorgung (Niveau 3)",A.7.5.F,,,,107
"Allgemeinspital, Grundversorgung (Niveau 3)",A.7.6.F,,,,1
"Allgemeinspital, Grundversorgung (Niveau 3)",A.7.7.M,0.036,0.019,1.8,56
"Allgemeinspital, Grundversorgung (Niveau 3)",A.7.8.M,0,0.033,0,59
"Allgemeinspital, Grundversorgung (Niveau 3)",A.7.9.M,0,0.029,0,58
"Allgemeinspital, Grundversorgung (Niveau 3)",A.7.10.M,,,,1
"Allgemeinspital, Grundversorgung (Niveau 3)",A.7.11.M,,,,6
"Allgemeinspital, Grundversorgung (Niveau 3)",A.7.12.M,0.012,0.011,1.1,83
"Allgemeinspital, Grundversorgung (Niveau 3)",A.7.13.M,,,,1
"Allgemeinspital, Grundversorgung (Niveau 3)",A.7.14.M,0,0.011,0,12
