hospital_indicator,observed_rate_2009,expected_rate_2009,SMR_2009,number_of_cases_2009
Hirslanden Klinik Birshof A.3.2.M,,,,0
Hirslanden Klinik Birshof A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19) Mortalit‰t,,,,0
Hirslanden Klinik Birshof A.3.4.M,,,,0
Hirslanden Klinik Birshof A.3.5.P,,,,0
Hirslanden Klinik Birshof A.3.6.F,,,,0
Hirslanden Klinik Birshof A.4 Herzrhythmusstˆrungen, , , , 
Hirslanden Klinik Birshof A.4.1.F,,,,0
Hirslanden Klinik Birshof A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Hirslanden Klinik Birshof A.5.1.F,,,,0
Hirslanden Klinik Birshof A.5.2.F,,,,0
Hirslanden Klinik Birshof A.6 Ablative Therapie, , , , 
Hirslanden Klinik Birshof A.6.1.F,,,,0
Hirslanden Klinik Birshof A.6.2.F,,,,0
Hirslanden Klinik Birshof A.7 Operationen am Herzen, , , , 
Hirslanden Klinik Birshof A.7.1.F,,,,0
Hirslanden Klinik Birshof A.7.2.F,,,,0
Hirslanden Klinik Birshof A.7.3.F,,,,0
Hirslanden Klinik Birshof A.7.4.F,,,,0
Hirslanden Klinik Birshof A.7.5.F,,,,0
Hirslanden Klinik Birshof A.7.6.F,,,,0
Hirslanden Klinik Birshof A.7.7.M,,,,0
Hirslanden Klinik Birshof A.7.11.M,,,,0
Hirslanden Klinik Birshof A.7.12.M,,,,0
Hirslanden Klinik Birshof A.7.13.M,,,,0
Hirslanden Klinik Birshof A.7.14.M,,,,0
Hirslanden Klinik Birshof A.7.15.M,,,,0
Hirslanden Klinik Birshof A.7.16.M,,,,0
Hirslanden Klinik Birshof A.7.17.M,,,,0
Hirslanden Klinik Birshof A.7.18.P,,,,0
Hirslanden Klinik Birshof B.1 Schlaganfall, , , , 
Hirslanden Klinik Birshof B.1.1.M,,,,0
Hirslanden Klinik Birshof B.1.2.M,,,,0
Hirslanden Klinik Birshof B.1.3.M,,,,0
Hirslanden Klinik Birshof B.1.4.M,,,,0
Hirslanden Klinik Birshof B.1.5.M,,,,0
Hirslanden Klinik Birshof B.1.6.P,,,,0
Hirslanden Klinik Birshof B.1.7.M,,,,0
Hirslanden Klinik Birshof B.1.8.M,,,,0
Hirslanden Klinik Birshof B.1.9.P,,,,0
Hirslanden Klinik Birshof B.1.9.M,,,,0
Hirslanden Klinik Birshof B.1.10.M,,,,0
Hirslanden Klinik Birshof B.1.11.M,,,,0
Hirslanden Klinik Birshof B.1.12.P,,,,0
Hirslanden Klinik Birshof B.1.12.M,,,,0
Hirslanden Klinik Birshof B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Hirslanden Klinik Birshof B.2.1.M,,,,0
Hirslanden Klinik Birshof B.2.2.P,,,,0
Hirslanden Klinik Birshof C Geriatrische Fr¸hrehablitation, , , , 
Hirslanden Klinik Birshof C.1 Geriatrische Fr¸hrehabilitation, , , , 
Hirslanden Klinik Birshof C.1.1.F,,,,0
Hirslanden Klinik Birshof D Erkrankungen der Lunge, , , , 
Hirslanden Klinik Birshof D.1 Lungenentz¸ndung (Pneumonie), , , , 
Hirslanden Klinik Birshof D.1.1.M,,,,0
Hirslanden Klinik Birshof D.1.2.M,,,,0
Hirslanden Klinik Birshof D.1.3.M,,,,0
Hirslanden Klinik Birshof D.1.4.M,,,,0
Hirslanden Klinik Birshof D.1.5.M,,,,0
Hirslanden Klinik Birshof D.1.6.M,,,,0
Hirslanden Klinik Birshof D.1.7.M,,,,0
Hirslanden Klinik Birshof D.1.8.M,,,,0
Hirslanden Klinik Birshof D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Hirslanden Klinik Birshof D.2.1.M,,,,0
Hirslanden Klinik Birshof D.2.2.M,,,,0
Hirslanden Klinik Birshof D.2.3.M,,,,0
Hirslanden Klinik Birshof D.2.4.M,,,,0
Hirslanden Klinik Birshof D.2.5.M,,,,0
Hirslanden Klinik Birshof D.2.6.P,,,,0
Hirslanden Klinik Birshof D.2.6.M,,,,0
Hirslanden Klinik Birshof D.3 Lungenkrebs, , , , 
Hirslanden Klinik Birshof D.3.1.F,,,,0
Hirslanden Klinik Birshof D.4 Operationen an der Lunge, , , , 
Hirslanden Klinik Birshof D.4.1.M,,,,0
Hirslanden Klinik Birshof D.4.2.P,,,,0
Hirslanden Klinik Birshof D.4.2.M,,,,0
Hirslanden Klinik Birshof D.4.3.M,,,,0
Hirslanden Klinik Birshof E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Hirslanden Klinik Birshof E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Hirslanden Klinik Birshof E.1.1.M,,,,<10
Hirslanden Klinik Birshof E.1.2.P,,,,<10
Hirslanden Klinik Birshof E.2 Hernienoperationen, , , , 
Hirslanden Klinik Birshof E.2.1.M,0,0,0,17
Hirslanden Klinik Birshof E.2.2.M,,,,0
Hirslanden Klinik Birshof E.3 Eingriffe an der Schilddr¸se, , , , 
Hirslanden Klinik Birshof E.3.1.F,,,,<10
Hirslanden Klinik Birshof E.3.2.P,0,0.003,,0
Hirslanden Klinik Birshof E.3.3.F,,,,0
Hirslanden Klinik Birshof E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Hirslanden Klinik Birshof E.4.1.M,,,,0
Hirslanden Klinik Birshof E.4.2.M,,,,0
Hirslanden Klinik Birshof E.4.3.M,,,,0
Hirslanden Klinik Birshof E.4.4.M,,,,0
Hirslanden Klinik Birshof E.4.5.M,,,,0
Hirslanden Klinik Birshof E.4.6.M,,,,0
Hirslanden Klinik Birshof E.4.7.M,,,,0
Hirslanden Klinik Birshof E.4.8.F,,,,0
Hirslanden Klinik Birshof E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,0
Hirslanden Klinik Birshof E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,0
Hirslanden Klinik Birshof E.5 Operationen am Magen, , , , 
Hirslanden Klinik Birshof E.5.1.F,,,,0
Hirslanden Klinik Birshof E.5.2.M,,,,0
Hirslanden Klinik Birshof E.5.3.M,,,,0
Hirslanden Klinik Birshof E.6 Operationen am ÷sophagus, , , , 
Hirslanden Klinik Birshof E.6.1.M,,,,0
Hirslanden Klinik Birshof E.7 Operationen am Pankreas, , , , 
Hirslanden Klinik Birshof E.7.1.M,,,,0
Hirslanden Klinik Birshof F Operationen an Gef‰ssen, , , , 
Hirslanden Klinik Birshof F.1 Extrakranielle Gef‰ssoperationen, , , , 
Hirslanden Klinik Birshof F.1.1.M,,,,0
Hirslanden Klinik Birshof F.1.2.M,,,,0
Hirslanden Klinik Birshof F.1.3.F,,,,0
Hirslanden Klinik Birshof F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Hirslanden Klinik Birshof F.2.1.F,,,,0
Hirslanden Klinik Birshof F.2.2.M,,,,0
Hirslanden Klinik Birshof F.2.3.M,,,,0
Hirslanden Klinik Birshof F.2.4.F,,,,0
Hirslanden Klinik Birshof F.2.5.M,,,,0
Hirslanden Klinik Birshof F.3 Operationen an Becken≠/Beinarterien, , , , 
Hirslanden Klinik Birshof F.3.1.F,,,,0
Hirslanden Klinik Birshof F.3.2.M,,,,0
Hirslanden Klinik Birshof F.3.3.M,,,,0
Hirslanden Klinik Birshof F.3.4.M,,,,0
Hirslanden Klinik Birshof F.3.5.M,,,,0
Hirslanden Klinik Birshof F.3.6.M,,,,0
Hirslanden Klinik Birshof F.3.7.M,,,,0
Hirslanden Klinik Birshof F.3.8.F,,,,0
Hirslanden Klinik Birshof F.3.9.F,,,,0
Hirslanden Klinik Birshof F.4 Amputationen, , , , 
Hirslanden Klinik Birshof F.4.1.M,,,,0
Hirslanden Klinik Birshof F.4.2.M,,,,0
Hirslanden Klinik Birshof G Geburtshilfe und Frauenheilkunde, , , , 
Hirslanden Klinik Birshof G.1 Geburten, , , , 
Hirslanden Klinik Birshof G.1.1.F,,,,0
Hirslanden Klinik Birshof G.1.1.P,,,,0
Hirslanden Klinik Birshof G.1.2.P,,,,0
Hirslanden Klinik Birshof G.1.3.P,,,,0
Hirslanden Klinik Birshof G.1.4.P,,,,0
Hirslanden Klinik Birshof G.2 Neugeborene, , , , 
Hirslanden Klinik Birshof G.2.1.F,,,,0
Hirslanden Klinik Birshof G.2.2.F,,,,0
Hirslanden Klinik Birshof G.2.3.F,,,,0
Hirslanden Klinik Birshof G.2.4.F,,,,0
Hirslanden Klinik Birshof G.2.5.F,,,,0
Hirslanden Klinik Birshof G.2.6.F,,,,0
Hirslanden Klinik Birshof G.2.7.F,,,,0
Hirslanden Klinik Birshof G.2.8.F,,,,0
Hirslanden Klinik Birshof G.2.9.F,,,,0
Hirslanden Klinik Birshof G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Hirslanden Klinik Birshof G.3.1.M,,,,<10
Hirslanden Klinik Birshof G.3.2.P,,,,<10
Hirslanden Klinik Birshof G.4 Brustkrebs, , , , 
Hirslanden Klinik Birshof G.4.1.F,,,,<10
Hirslanden Klinik Birshof G.5 Eingriffe an der Brust, , , , 
Hirslanden Klinik Birshof G.5.1.F,,,,22
Hirslanden Klinik Birshof G.5.2.F,,,,<10
Hirslanden Klinik Birshof G.5.3.P,,,,<10
Hirslanden Klinik Birshof H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Hirslanden Klinik Birshof H.1 Entfernung der Niere (Nephrektomie), , , , 
Hirslanden Klinik Birshof H.1.1.M,,,,0
Hirslanden Klinik Birshof H.1.2.P,,,,0
Hirslanden Klinik Birshof H.1.3.P Anteil partielle Nephrektomie,,,,0
Hirslanden Klinik Birshof H.1.3.M,,,,0
Hirslanden Klinik Birshof H.1.4.P,,,,0
Hirslanden Klinik Birshof H.2 Nierensteine, , , , 
Hirslanden Klinik Birshof H.2.1.F,,,,0
Hirslanden Klinik Birshof H.2.2.P,,,,0
Hirslanden Klinik Birshof H.3 Eingriffe an der Harnblase, , , , 
Hirslanden Klinik Birshof H.3.1.F,,,,0
Hirslanden Klinik Birshof H.3.2.F,,,,0
Hirslanden Klinik Birshof H.3.3.F,,,,0
Hirslanden Klinik Birshof H.3.4.P,,,,0
Hirslanden Klinik Birshof H.3.5.M,,,,0
Hirslanden Klinik Birshof H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Hirslanden Klinik Birshof H.4.1.M,,,,0
Hirslanden Klinik Birshof H.5 Prostatakarzinom, , , , 
Hirslanden Klinik Birshof H.5.1.F,,,,0
Hirslanden Klinik Birshof H.5.2.M,,,,0
Hirslanden Klinik Birshof I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
Hirslanden Klinik Birshof I.1 Gelenkersatz Totalendoprothese (TEP), , , , 
Hirslanden Klinik Birshof I.1.1.M,0,0.001,0,121
Hirslanden Klinik Birshof I.1.2.M,,,,<10
Hirslanden Klinik Birshof I.1.3.M,0,0.001,0,107
Hirslanden Klinik Birshof I.1.4.M,,,,<10
Hirslanden Klinik Birshof I.1.5.M,,,,0
Hirslanden Klinik Birshof I.2 Operationen an der Wirbels‰ule, , , , 
Hirslanden Klinik Birshof I.2.1.F,,,,119
Hirslanden Klinik Birshof I.2.2.M,0,0,0,35
Hirslanden Klinik Birshof I.3 H¸ftgelenknahe Frakturen, , , , 
Hirslanden Klinik Birshof I.3.1.M,,,,<10
Hirslanden Klinik Birshof I.3.2.M,,,,0
Hirslanden Klinik Birshof I.3.3.M,,,,0
Hirslanden Klinik Birshof I.3.4.M,,,,<10
Hirslanden Klinik Birshof I.3.5.M,,,,0
Hirslanden Klinik Birshof I.3.6.M,,,,0
Hirslanden Klinik Birshof I.3.7.M,,,,0
Hirslanden Klinik Birshof I.3.8.M,,,,0
Hirslanden Klinik Birshof J Komplexe heterogene Krankheitsbilder (Tracer f¸r Peer Review), , , , 
Hirslanden Klinik Birshof J.1 Beatmung, , , , 
Hirslanden Klinik Birshof J.1.1.M,,,,0
Hirslanden Klinik Birshof J.2 Sepsis, , , , 
Hirslanden Klinik Birshof J.2.1.M,,,,0
Institution Indikator,beobachtete Rate 2009,erwartete Rate 2009,SMR 2009,Fallzahl 2009
Klinik Siloah A Erkrankungen des Herzens, , , , 
Klinik Siloah A.1 Herzinfarkt, , , , 
Klinik Siloah A.1.1.M,,,,0
Klinik Siloah A.1.2.M,,,,0
Klinik Siloah A.1.3.M,,,,0
Klinik Siloah A.1.4.M,,,,0
Klinik Siloah A.1.5.M,,,,0
Klinik Siloah A.1.6.P,,,,0
Klinik Siloah A.1.7.M,,,,0
Klinik Siloah A.1.8.M,,,,0
Klinik Siloah A.1.9.P,,,,0
Klinik Siloah A.1.10.M,,,,0
Klinik Siloah A.1.11.M,,,,0
Klinik Siloah A.2 Herzinsuffizienz, , , , 
Klinik Siloah A.2.1.M,,,,<10
Klinik Siloah A.2.2.M,,,,0
Klinik Siloah A.2.3.M,,,,0
Klinik Siloah A.2.4.M,,,,<10
Klinik Siloah A.2.5.M,,,,0
Klinik Siloah A.3 Linksherzkatheter (LHK), , , , 
Klinik Siloah A.3.1.F,,,,0
Klinik Siloah A.3.2.M,,,,0
Klinik Siloah A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19) Mortalit‰t,,,,0
Klinik Siloah A.3.4.M,,,,0
Klinik Siloah A.3.5.P,,,,0
Klinik Siloah A.3.6.F,,,,0
Klinik Siloah A.4 Herzrhythmusstˆrungen, , , , 
Klinik Siloah A.4.1.F,,,,0
Klinik Siloah A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Klinik Siloah A.5.1.F,,,,0
Klinik Siloah A.5.2.F,,,,0
Klinik Siloah A.6 Ablative Therapie, , , , 
Klinik Siloah A.6.1.F,,,,0
Klinik Siloah A.6.2.F,,,,0
Klinik Siloah A.7 Operationen am Herzen, , , , 
Klinik Siloah A.7.1.F,,,,0
Klinik Siloah A.7.2.F,,,,0
Klinik Siloah A.7.3.F,,,,0
Klinik Siloah A.7.4.F,,,,0
Klinik Siloah A.7.5.F,,,,0
Klinik Siloah A.7.6.F,,,,0
Klinik Siloah A.7.7.M,,,,0
Klinik Siloah A.7.11.M,,,,0
Klinik Siloah A.7.12.M,,,,0
Klinik Siloah A.7.13.M,,,,0
Klinik Siloah A.7.14.M,,,,0
Klinik Siloah A.7.15.M,,,,0
Klinik Siloah A.7.16.M,,,,0
Klinik Siloah A.7.17.M,,,,0
Klinik Siloah A.7.18.P,,,,0
Klinik Siloah B.1 Schlaganfall, , , , 
Klinik Siloah B.1.1.M,,,,0
Klinik Siloah B.1.2.M,,,,0
Klinik Siloah B.1.3.M,,,,0
Klinik Siloah B.1.4.M,,,,0
Klinik Siloah B.1.5.M,,,,0
Klinik Siloah B.1.6.P,,,,0
Klinik Siloah B.1.7.M,,,,0
Klinik Siloah B.1.8.M,,,,0
Klinik Siloah B.1.9.P,,,,0
Klinik Siloah B.1.9.M,,,,0
Klinik Siloah B.1.10.M,,,,0
Klinik Siloah B.1.11.M,,,,0
Klinik Siloah B.1.12.P,,,,0
Klinik Siloah B.1.12.M,,,,0
Klinik Siloah B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Klinik Siloah B.2.1.M,,,,0
Klinik Siloah B.2.2.P,,,,0
Klinik Siloah C Geriatrische Fr¸hrehablitation, , , , 
Klinik Siloah C.1 Geriatrische Fr¸hrehabilitation, , , , 
Klinik Siloah C.1.1.F,,,,0
Klinik Siloah D Erkrankungen der Lunge, , , , 
Klinik Siloah D.1 Lungenentz¸ndung (Pneumonie), , , , 
Klinik Siloah D.1.1.M,,,,<10
Klinik Siloah D.1.2.M,,,,0
Klinik Siloah D.1.3.M,,,,0
Klinik Siloah D.1.4.M,,,,0
Klinik Siloah D.1.5.M,,,,0
Klinik Siloah D.1.6.M,,,,<10
Klinik Siloah D.1.7.M,,,,0
Klinik Siloah D.1.8.M,,,,<10
Klinik Siloah D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Klinik Siloah D.2.1.M,,,,0
Klinik Siloah D.2.2.M,,,,0
Klinik Siloah D.2.3.M,,,,0
Klinik Siloah D.2.4.M,,,,0
Klinik Siloah D.2.5.M,,,,0
Klinik Siloah D.2.6.P,,,,0
Klinik Siloah D.2.6.M,,,,0
Klinik Siloah D.3 Lungenkrebs, , , , 
Klinik Siloah D.3.1.F,,,,0
Klinik Siloah D.4 Operationen an der Lunge, , , , 
Klinik Siloah D.4.1.M,,,,0
Klinik Siloah D.4.2.P,,,,0
Klinik Siloah D.4.2.M,,,,0
Klinik Siloah D.4.3.M,,,,0
Klinik Siloah E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Klinik Siloah E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Klinik Siloah E.1.1.M,,,,<10
Klinik Siloah E.1.2.P,,,,<10
Klinik Siloah E.2 Hernienoperationen, , , , 
Klinik Siloah E.2.1.M,0,0.001,0,100
Klinik Siloah E.2.2.M,,,,0
Klinik Siloah E.3 Eingriffe an der Schilddr¸se, , , , 
Klinik Siloah E.3.1.F,,,,0
Klinik Siloah E.3.2.P,,,,0
Klinik Siloah E.3.3.F,,,,0
Klinik Siloah E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Klinik Siloah E.4.1.M,,,,0
Klinik Siloah E.4.2.M,,,,0
Klinik Siloah E.4.3.M,,,,0
Klinik Siloah E.4.4.M,,,,0
Klinik Siloah E.4.5.M,,,,0
Klinik Siloah E.4.6.M,,,,0
Klinik Siloah E.4.7.M,,,,0
Klinik Siloah E.4.8.F,,,,0
Klinik Siloah E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,0
Klinik Siloah E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,<10
Klinik Siloah E.5 Operationen am Magen, , , , 
Klinik Siloah E.5.1.F,,,,0
Klinik Siloah E.5.2.M,,,,0
Klinik Siloah E.5.3.M,,,,0
Klinik Siloah E.6 Operationen am ÷sophagus, , , , 
Klinik Siloah E.6.1.M,,,,0
Klinik Siloah E.7 Operationen am Pankreas, , , , 
Klinik Siloah E.7.1.M,,,,0
Klinik Siloah F Operationen an Gef‰ssen, , , , 
Klinik Siloah F.1 Extrakranielle Gef‰ssoperationen, , , , 
Klinik Siloah F.1.1.M,,,,0
Klinik Siloah F.1.2.M,,,,0
Klinik Siloah F.1.3.F,,,,0
Klinik Siloah F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Klinik Siloah F.2.1.F,,,,0
Klinik Siloah F.2.2.M,,,,0
Klinik Siloah F.2.3.M,,,,0
Klinik Siloah F.2.4.F,,,,0
Klinik Siloah F.2.5.M,,,,0
Klinik Siloah F.3 Operationen an Becken≠/Beinarterien, , , , 
Klinik Siloah F.3.1.F,,,,0
Klinik Siloah F.3.2.M,,,,0
Klinik Siloah F.3.3.M,,,,0
Klinik Siloah F.3.4.M,,,,0
Klinik Siloah F.3.5.M,,,,0
Klinik Siloah F.3.6.M,,,,0
Klinik Siloah F.3.7.M,,,,0
Klinik Siloah F.3.8.F,,,,0
Klinik Siloah F.3.9.F,,,,0
Klinik Siloah F.4 Amputationen, , , , 
Klinik Siloah F.4.1.M,,,,<10
Klinik Siloah F.4.2.M,,,,0
Klinik Siloah G Geburtshilfe und Frauenheilkunde, , , , 
Klinik Siloah G.1 Geburten, , , , 
Klinik Siloah G.1.1.F,,,,0
Klinik Siloah G.1.1.P,,,,0
Klinik Siloah G.1.2.P,,,,0
Klinik Siloah G.1.3.P,,,,0
Klinik Siloah G.1.4.P,,,,0
Klinik Siloah G.2 Neugeborene, , , , 
Klinik Siloah G.2.1.F,,,,0
Klinik Siloah G.2.2.F,,,,0
Klinik Siloah G.2.3.F,,,,0
Klinik Siloah G.2.4.F,,,,0
Klinik Siloah G.2.5.F,,,,0
Klinik Siloah G.2.6.F,,,,0
Klinik Siloah G.2.7.F,,,,0
Klinik Siloah G.2.8.F,,,,0
Klinik Siloah G.2.9.F,,,,<10
Klinik Siloah G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Klinik Siloah G.3.1.M,0,0,,12
Klinik Siloah G.3.2.P,0.833,0.73,,10
Klinik Siloah G.4 Brustkrebs, , , , 
Klinik Siloah G.4.1.F,,,,19
Klinik Siloah G.5 Eingriffe an der Brust, , , , 
Klinik Siloah G.5.1.F,,,,33
Klinik Siloah G.5.2.F,,,,10
Klinik Siloah G.5.3.P,,,,<10
Klinik Siloah H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Klinik Siloah H.1 Entfernung der Niere (Nephrektomie), , , , 
Klinik Siloah H.1.1.M,,,,<10
Klinik Siloah H.1.2.P,0,0.212,,0
Klinik Siloah H.1.3.P Anteil partielle Nephrektomie,,,,<10
Klinik Siloah H.1.3.M,,,,<10
Klinik Siloah H.1.4.P,0,0.169,,0
Klinik Siloah H.2 Nierensteine, , , , 
Klinik Siloah H.2.1.F,,,,<10
Klinik Siloah H.2.2.P,,,,<10
Klinik Siloah H.3 Eingriffe an der Harnblase, , , , 
Klinik Siloah H.3.1.F,,,,<10
Klinik Siloah H.3.2.F,,,,<10
Klinik Siloah H.3.3.F,,,,<10
Klinik Siloah H.3.4.P,0,0.04,,0
Klinik Siloah H.3.5.M,,,,0
Klinik Siloah H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Klinik Siloah H.4.1.M,0,0.001,0,24
Klinik Siloah H.5 Prostatakarzinom, , , , 
Klinik Siloah H.5.1.F,,,,10
Klinik Siloah H.5.2.M,,,,<10
Klinik Siloah I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
Klinik Siloah I.1 Gelenkersatz Totalendoprothese (TEP), , , , 
Klinik Siloah I.1.1.M,0,0,0,54
Klinik Siloah I.1.2.M,0,0.006,0,15
Klinik Siloah I.1.3.M,0,0.001,0,47
Klinik Siloah I.1.4.M,0,0,,13
Klinik Siloah I.1.5.M,,,,0
Klinik Siloah I.2 Operationen an der Wirbels‰ule, , , , 
Klinik Siloah I.2.1.F,,,,<10
Klinik Siloah I.2.2.M,,,,0
Klinik Siloah I.3 H¸ftgelenknahe Frakturen, , , , 
Klinik Siloah I.3.1.M,,,,<10
Klinik Siloah I.3.2.M,,,,0
Klinik Siloah I.3.3.M,,,,0
Klinik Siloah I.3.4.M,,,,<10
Klinik Siloah I.3.5.M,,,,<10
Klinik Siloah I.3.6.M,,,,<10
Klinik Siloah I.3.7.M,,,,0
Klinik Siloah I.3.8.M,,,,<10
Klinik Siloah J Komplexe heterogene Krankheitsbilder (Tracer f¸r Peer Review), , , , 
Klinik Siloah J.1 Beatmung, , , , 
Klinik Siloah J.1.1.M,,,,0
Klinik Siloah J.2 Sepsis, , , , 
Klinik Siloah J.2.1.M,,,,0
Institution Indikator,beobachtete Rate 2009,erwartete Rate 2009,SMR 2009,Fallzahl 2009
Herz≠Neuro≠Zentrum Bodensee AG A Erkrankungen des Herzens, , , , 
Herz≠Neuro≠Zentrum Bodensee AG A.1 Herzinfarkt, , , , 
Herz≠Neuro≠Zentrum Bodensee AG A.1.1.M,0.062,0.047,1.3,81
Herz≠Neuro≠Zentrum Bodensee AG A.1.2.M,,,,<10
Herz≠Neuro≠Zentrum Bodensee AG A.1.3.M,0.075,0.02,3.8,40
Herz≠Neuro≠Zentrum Bodensee AG A.1.4.M,0.065,0.065,1,31
Herz≠Neuro≠Zentrum Bodensee AG A.1.5.M,,,,<10
Herz≠Neuro≠Zentrum Bodensee AG A.1.6.P,0.951,0.522,,77
Herz≠Neuro≠Zentrum Bodensee AG A.1.7.M,0.053,0.077,0.7,57
Herz≠Neuro≠Zentrum Bodensee AG A.1.8.M,0.087,0.022,4,23
Herz≠Neuro≠Zentrum Bodensee AG A.1.9.P,0,0.065,,0
Herz≠Neuro≠Zentrum Bodensee AG A.1.10.M,0.073,0.051,1.4,55
Herz≠Neuro≠Zentrum Bodensee AG A.1.11.M,0.038,0.035,1.1,26
Herz≠Neuro≠Zentrum Bodensee AG A.2 Herzinsuffizienz, , , , 
Herz≠Neuro≠Zentrum Bodensee AG A.2.1.M,0.077,0.065,1.2,26
Herz≠Neuro≠Zentrum Bodensee AG A.2.2.M,,,,0
Herz≠Neuro≠Zentrum Bodensee AG A.2.3.M,,,,<10
Herz≠Neuro≠Zentrum Bodensee AG A.2.4.M,0.059,0.069,0.9,17
Herz≠Neuro≠Zentrum Bodensee AG A.2.5.M,,,,<10
Herz≠Neuro≠Zentrum Bodensee AG A.3 Linksherzkatheter (LHK), , , , 
Herz≠Neuro≠Zentrum Bodensee AG A.3.1.F,,,,643
Herz≠Neuro≠Zentrum Bodensee AG A.3.2.M,0.041,0.028,1.5,73
Herz≠Neuro≠Zentrum Bodensee AG A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19) Mortalit‰t,0.028,0.091,0.3,72
Herz≠Neuro≠Zentrum Bodensee AG A.3.4.M,0.008,0.006,1.3,392
Herz≠Neuro≠Zentrum Bodensee AG A.3.5.P,0.482,0.377,,189
Herz≠Neuro≠Zentrum Bodensee AG A.3.6.F,,,,0
Herz≠Neuro≠Zentrum Bodensee AG A.4 Herzrhythmusstˆrungen, , , , 
Herz≠Neuro≠Zentrum Bodensee AG A.4.1.F,,,,120
Herz≠Neuro≠Zentrum Bodensee AG A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Herz≠Neuro≠Zentrum Bodensee AG A.5.1.F,,,,46
Herz≠Neuro≠Zentrum Bodensee AG A.5.2.F,,,,15
Herz≠Neuro≠Zentrum Bodensee AG A.6 Ablative Therapie, , , , 
Herz≠Neuro≠Zentrum Bodensee AG A.6.1.F,,,,49
Herz≠Neuro≠Zentrum Bodensee AG A.6.2.F,,,,17
Herz≠Neuro≠Zentrum Bodensee AG A.7 Operationen am Herzen, , , , 
Herz≠Neuro≠Zentrum Bodensee AG A.7.1.F,,,,202
Herz≠Neuro≠Zentrum Bodensee AG A.7.2.F,,,,105
Herz≠Neuro≠Zentrum Bodensee AG A.7.3.F,,,,110
Herz≠Neuro≠Zentrum Bodensee AG A.7.4.F,,,,36
Herz≠Neuro≠Zentrum Bodensee AG A.7.5.F,,,,49
Herz≠Neuro≠Zentrum Bodensee AG A.7.6.F,,,,0
Herz≠Neuro≠Zentrum Bodensee AG A.7.7.M,0.022,0.029,0.8,45
Herz≠Neuro≠Zentrum Bodensee AG A.7.11.M,,,,<10
Herz≠Neuro≠Zentrum Bodensee AG A.7.12.M,0.014,0.018,0.8,73
Herz≠Neuro≠Zentrum Bodensee AG A.7.13.M,,,,<10
Herz≠Neuro≠Zentrum Bodensee AG A.7.14.M,0,0.006,0,15
Herz≠Neuro≠Zentrum Bodensee AG A.7.15.M,0,0.015,0,27
Herz≠Neuro≠Zentrum Bodensee AG A.7.16.M,0.042,0.029,1.4,24
Herz≠Neuro≠Zentrum Bodensee AG A.7.17.M,,,,<10
Herz≠Neuro≠Zentrum Bodensee AG A.7.18.P,,,,<10
Herz≠Neuro≠Zentrum Bodensee AG B.1 Schlaganfall, , , , 
Herz≠Neuro≠Zentrum Bodensee AG B.1.1.M,0,0.074,0,15
Herz≠Neuro≠Zentrum Bodensee AG B.1.2.M,,,,<10
Herz≠Neuro≠Zentrum Bodensee AG B.1.3.M,,,,<10
Herz≠Neuro≠Zentrum Bodensee AG B.1.4.M,,,,<10
