hospital_name,indicator,observed_rate_2010,expected_rate_2010,SMR_2010,number_of_cases_2010
"HÙpital de soins gEnEraux, soins de base (niveau 5)",G.5.3.P,0.653,0.692,,248
"HÙpital de soins gEnEraux, soins de base (niveau 5)",H Maladies des voies urinaires et des organes gEnitaux masculins, , , , 
"HÙpital de soins gEnEraux, soins de base (niveau 5)",H.1 Ablation du rein (nEphrectomie et nEphrectomie partielle), , , , 
"HÙpital de soins gEnEraux, soins de base (niveau 5)",H.1.1.M,0,0.019,0,20
"HÙpital de soins gEnEraux, soins de base (niveau 5)",H.1.2.P,,,,<10
"HÙpital de soins gEnEraux, soins de base (niveau 5)","H.1.3.P NEphrectomie partielle, pourcentage",0.412,0.244,,14
"HÙpital de soins gEnEraux, soins de base (niveau 5)",H.1.3.M,0,0,,14
"HÙpital de soins gEnEraux, soins de base (niveau 5)",H.1.4.P,,,,<10
"HÙpital de soins gEnEraux, soins de base (niveau 5)",H.2 Calculs rEnaux, , , , 
"HÙpital de soins gEnEraux, soins de base (niveau 5)",H.2.1.F,,,,610
"HÙpital de soins gEnEraux, soins de base (niveau 5)",H.2.2.P,0.575,0.44,,351
"HÙpital de soins gEnEraux, soins de base (niveau 5)",H.3 OpErations de la vessie, , , , 
"HÙpital de soins gEnEraux, soins de base (niveau 5)",H.3.1.F,,,,304
"HÙpital de soins gEnEraux, soins de base (niveau 5)",H.3.2.F,,,,335
"HÙpital de soins gEnEraux, soins de base (niveau 5)",H.3.3.F,,,,210
"HÙpital de soins gEnEraux, soins de base (niveau 5)",H.3.4.P,0,0.066,,0
"HÙpital de soins gEnEraux, soins de base (niveau 5)",H.3.5.M,,,,<10
"HÙpital de soins gEnEraux, soins de base (niveau 5)",H.4 REsection prostatique transurEtrale (TURP), , , , 
"HÙpital de soins gEnEraux, soins de base (niveau 5)",H.4.1.M,0,0.001,0,617
"HÙpital de soins gEnEraux, soins de base (niveau 5)",H.5 Carcinome de la prostate, , , , 
"HÙpital de soins gEnEraux, soins de base (niveau 5)",H.5.1.F,,,,461
"HÙpital de soins gEnEraux, soins de base (niveau 5)",H.5.2.M,0,0.001,0,140
"HÙpital de soins gEnEraux, soins de base (niveau 5)",I Affections orthopEdiques et traumatologiques, , , , 
"HÙpital de soins gEnEraux, soins de base (niveau 5)","I.1 Remplacement de l'articulation, endoprothËse totale (EPT)", , , , 
"HÙpital de soins gEnEraux, soins de base (niveau 5)",I.1.1.M,0,0.001,0,1'571
"HÙpital de soins gEnEraux, soins de base (niveau 5)",I.1.2.M,0,0.006,0,150
"HÙpital de soins gEnEraux, soins de base (niveau 5)",I.1.3.M,0.001,0.001,0.6,1'621
"HÙpital de soins gEnEraux, soins de base (niveau 5)",I.1.4.M,0,0.003,0,111
"HÙpital de soins gEnEraux, soins de base (niveau 5)",I.1.5.M,,,,0
"HÙpital de soins gEnEraux, soins de base (niveau 5)",I.2 OpErations de la colonne vertEbrale, , , , 
"HÙpital de soins gEnEraux, soins de base (niveau 5)",I.2.1.F,,,,587
"HÙpital de soins gEnEraux, soins de base (niveau 5)",I.2.2.M,0,0.001,0,213
"HÙpital de soins gEnEraux, soins de base (niveau 5)",I.3 Fractures mEtaphysaires de la hanche, , , , 
"HÙpital de soins gEnEraux, soins de base (niveau 5)",I.3.1.M,0.026,0.038,0.7,306
"HÙpital de soins gEnEraux, soins de base (niveau 5)",I.3.2.M,0.03,0.008,3.9,33
"HÙpital de soins gEnEraux, soins de base (niveau 5)",I.3.3.M,0,0.02,0,40
"HÙpital de soins gEnEraux, soins de base (niveau 5)",I.3.4.M,0,0.024,0,63
"HÙpital de soins gEnEraux, soins de base (niveau 5)",I.3.5.M,0.041,0.034,1.2,74
"HÙpital de soins gEnEraux, soins de base (niveau 5)",I.3.6.M,0.016,0.052,0.3,61
"HÙpital de soins gEnEraux, soins de base (niveau 5)",I.3.7.M,0.086,0.094,0.9,35
"HÙpital de soins gEnEraux, soins de base (niveau 5)",I.3.8.M,0.032,0.037,0.9,216
"HÙpital de soins gEnEraux, soins de base (niveau 5)","J Affections complexes, hEtErogËnes (indicateur pour peer review)", , , , 
"HÙpital de soins gEnEraux, soins de base (niveau 5)",J.1 Respiration artificielle, , , , 
"HÙpital de soins gEnEraux, soins de base (niveau 5)",J.1.1.M,0.467,0.335,1.4,15
"HÙpital de soins gEnEraux, soins de base (niveau 5)",J.2 Etats septiques, , , , 
"HÙpital de soins gEnEraux, soins de base (niveau 5)",J.2.1.M,0.112,0.182,0.6,294
instituzione,indicatore,tasso osservato 2010,tasso atteso 2010,SMR 2010,numero di casi 2010
Cliniche specializzate chirurgia,A Cardiopatie, , , , 
Cliniche specializzate chirurgia,A.1 Infarto miocardico, , , , 
Cliniche specializzate chirurgia,A.1.1.M,0.05,0.046,1.1,239
Cliniche specializzate chirurgia,A.1.2.M,0,0.011,0,11
Cliniche specializzate chirurgia,A.1.3.M,0.029,0.015,1.9,105
Cliniche specializzate chirurgia,A.1.4.M,0.065,0.059,1.1,108
Cliniche specializzate chirurgia,A.1.5.M,0.133,0.198,0.7,15
Cliniche specializzate chirurgia,A.1.6.P,0.925,0.548,,221
Cliniche specializzate chirurgia,A.1.7.M,0.053,0.065,0.8,131
Cliniche specializzate chirurgia,A.1.8.M,0.06,0.028,2.1,84
Cliniche specializzate chirurgia,A.1.9.P,,,,<10
Cliniche specializzate chirurgia,A.1.10.M,0.056,0.056,1,125
Cliniche specializzate chirurgia,A.1.11.M,0.045,0.03,1.5,110
Cliniche specializzate chirurgia,A.2 Insufficienza cardiaca, , , , 
Cliniche specializzate chirurgia,A.2.1.M,0.02,0.087,0.2,51
Cliniche specializzate chirurgia,A.2.2.M,,,,<10
Cliniche specializzate chirurgia,A.2.3.M,,,,<10
Cliniche specializzate chirurgia,A.2.4.M,0.045,0.082,0.6,22
Cliniche specializzate chirurgia,A.2.5.M,0,0.119,0,20
Cliniche specializzate chirurgia,A.3 Cateterizzazione sinistra del cuore (LHC), , , , 
Cliniche specializzate chirurgia,A.3.1.F,,,,841
Cliniche specializzate chirurgia,A.3.2.M,0.049,0.031,1.6,204
Cliniche specializzate chirurgia,"A.3.3.M Casi con LHC senza infarto miocardico con diagnosi complicante (et‡ >19), mortalit‡",0.238,0.119,2,21
Cliniche specializzate chirurgia,A.3.4.M,0.002,0.004,0.5,513
Cliniche specializzate chirurgia,A.3.5.P,0.407,0.381,,209
Cliniche specializzate chirurgia,A.3.6.F,,,,0
Cliniche specializzate chirurgia,A.4 Disturbi del ritmo cardiaco, , , , 
Cliniche specializzate chirurgia,A.4.1.F,,,,141
Cliniche specializzate chirurgia,A.5 Trattamento con pacemaker o defibrillatore impiantabile, , , , 
Cliniche specializzate chirurgia,A.5.1.F,,,,65
Cliniche specializzate chirurgia,A.5.2.F,,,,33
Cliniche specializzate chirurgia,A.6 Terapia ablativa, , , , 
Cliniche specializzate chirurgia,A.6.1.F,,,,50
Cliniche specializzate chirurgia,A.6.2.F,,,,10
Cliniche specializzate chirurgia,A.7 Interventi sul cuore, , , , 
Cliniche specializzate chirurgia,A.7.1.F,,,,209
Cliniche specializzate chirurgia,A.7.2.F,,,,124
Cliniche specializzate chirurgia,A.7.3.F,,,,95
Cliniche specializzate chirurgia,A.7.4.F,,,,33
Cliniche specializzate chirurgia,A.7.5.F,,,,41
Cliniche specializzate chirurgia,A.7.6.F,,,,<10
Cliniche specializzate chirurgia,A.7.7.M,0,0.026,0,59
Cliniche specializzate chirurgia,A.7.11.M,0.071,0.049,1.4,14
Cliniche specializzate chirurgia,A.7.12.M,0,0.018,0,52
Cliniche specializzate chirurgia,A.7.13.M,,,,<10
Cliniche specializzate chirurgia,A.7.14.M,,,,<10
Cliniche specializzate chirurgia,A.7.15.M,0,0.005,0,13
Cliniche specializzate chirurgia,A.7.16.M,0,0.009,0,19
Cliniche specializzate chirurgia,A.7.17.M,,,,<10
Cliniche specializzate chirurgia,A.7.18.P,,,,<10
Cliniche specializzate chirurgia,B.1 Colpo apoplettico, , , , 
Cliniche specializzate chirurgia,B.1.1.M,0.029,0.095,0.3,34
Cliniche specializzate chirurgia,B.1.2.M,,,,0
Cliniche specializzate chirurgia,B.1.3.M,0,0.06,0,14
Cliniche specializzate chirurgia,B.1.4.M,0.062,0.094,0.7,16
Cliniche specializzate chirurgia,B.1.5.M,,,,<10
Cliniche specializzate chirurgia,B.1.6.P,0,0.104,,0
Cliniche specializzate chirurgia,B.1.7.M,,,,<10
Cliniche specializzate chirurgia,B.1.8.M,,,,<10
Cliniche specializzate chirurgia,B.1.9.P,0,0.095,,0
Cliniche specializzate chirurgia,B.1.9.M,,,,0
Cliniche specializzate chirurgia,B.1.10.M,0,0.245,0,20
Cliniche specializzate chirurgia,B.1.11.M,,,,<10
Cliniche specializzate chirurgia,B.1.12.P,,,,<10
Cliniche specializzate chirurgia,B.1.12.M,,,,<10
Cliniche specializzate chirurgia,B.2 Attacchi ischemici transitori (TIA), , , , 
Cliniche specializzate chirurgia,B.2.1.M,,,,<10
Cliniche specializzate chirurgia,B.2.2.P,0,0.005,,0
Cliniche specializzate chirurgia,C Riabilitazione geriatrica precoce, , , , 
Cliniche specializzate chirurgia,C.1 Riabilitazione geriatrica precoce, , , , 
Cliniche specializzate chirurgia,C.1.1.F,,,,<10
Cliniche specializzate chirurgia,D Malattie polmonari, , , , 
Cliniche specializzate chirurgia,D.1 Polmonite, , , , 
Cliniche specializzate chirurgia,D.1.1.M,0,0.054,0,26
Cliniche specializzate chirurgia,D.1.2.M,,,,<10
Cliniche specializzate chirurgia,D.1.3.M,,,,<10
Cliniche specializzate chirurgia,D.1.4.M,,,,<10
Cliniche specializzate chirurgia,D.1.5.M,0,0.056,0,13
Cliniche specializzate chirurgia,D.1.6.M,,,,<10
Cliniche specializzate chirurgia,D.1.7.M,,,,<10
Cliniche specializzate chirurgia,D.1.8.M,0,0.042,0,22
Cliniche specializzate chirurgia,D.2 Bronco pneumopatia cronica ostruttiva (BPCO), , , , 
Cliniche specializzate chirurgia,D.2.1.M,0.037,0.045,0.8,27
Cliniche specializzate chirurgia,D.2.2.M,,,,0
Cliniche specializzate chirurgia,D.2.3.M,,,,0
Cliniche specializzate chirurgia,D.2.4.M,,,,0
Cliniche specializzate chirurgia,D.2.5.M,,,,0
Cliniche specializzate chirurgia,D.2.6.P,,,,<10
Cliniche specializzate chirurgia,D.2.6.M,,,,<10
Cliniche specializzate chirurgia,D.3 Cancro polmonare (carcinoma bronchiale), , , , 
Cliniche specializzate chirurgia,D.3.1.F,,,,23
Cliniche specializzate chirurgia,D.4 Interventi sul polmone, , , , 
Cliniche specializzate chirurgia,D.4.1.M,,,,0
Cliniche specializzate chirurgia,D.4.2.P,,,,0
Cliniche specializzate chirurgia,D.4.2.M,,,,0
Cliniche specializzate chirurgia,D.4.3.M,,,,0
Cliniche specializzate chirurgia,E Interventi su organi addominali et sulla tiroide (chirurgia viscerale), , , , 
Cliniche specializzate chirurgia,E.1 Ablazione della vescicola biliare (colecistectomia), , , , 
Cliniche specializzate chirurgia,E.1.1.M,0,0.001,0,93
Cliniche specializzate chirurgia,E.1.2.P,0.957,0.936,,89
Cliniche specializzate chirurgia,E.2 Riparazione di ernia, , , , 
Cliniche specializzate chirurgia,E.2.1.M,0.001,0.001,1.8,716
Cliniche specializzate chirurgia,E.2.2.M,,,,<10
Cliniche specializzate chirurgia,E.3 Interventi sulla tiroide, , , , 
Cliniche specializzate chirurgia,E.3.1.F,,,,17
Cliniche specializzate chirurgia,E.3.2.P,0,0.003,,0
Cliniche specializzate chirurgia,E.3.3.F,,,,0
Cliniche specializzate chirurgia,E.4 Interventi maggiori su colon e retto (interventi colorettali), , , , 
Cliniche specializzate chirurgia,E.4.1.M,0,0.026,0,29
Cliniche specializzate chirurgia,E.4.2.M,,,,<10
Cliniche specializzate chirurgia,E.4.3.M,,,,0
Cliniche specializzate chirurgia,E.4.4.M,,,,<10
Cliniche specializzate chirurgia,E.4.5.M,,,,<10
Cliniche specializzate chirurgia,E.4.6.M,,,,<10
Cliniche specializzate chirurgia,E.4.7.M,,,,0
Cliniche specializzate chirurgia,E.4.8.F,,,,12
Cliniche specializzate chirurgia,E.4.9.F Interventi colorettali locali per carcinoma colorettale,,,,<10
Cliniche specializzate chirurgia,E.4.10.F Interventi colorettali locali non per carcinoma colorettale,,,,50
Cliniche specializzate chirurgia,E.5 Interventi sullo stomaco, , , , 
Cliniche specializzate chirurgia,E.5.1.F,,,,0
Cliniche specializzate chirurgia,E.5.2.M,,,,0
Cliniche specializzate chirurgia,E.5.3.M,,,,0
Cliniche specializzate chirurgia,E.6 Interventi sullíesofago, , , , 
Cliniche specializzate chirurgia,E.6.1.M,,,,0
Cliniche specializzate chirurgia,E.7 Interventi sul pancreas, , , , 
Cliniche specializzate chirurgia,E.7.1.M,,,,<10
Cliniche specializzate chirurgia,F Interventi sui vasi, , , , 
Cliniche specializzate chirurgia,F.1 Interventi sui vasi extracranici, , , , 
Cliniche specializzate chirurgia,F.1.1.M,,,,0
Cliniche specializzate chirurgia,F.1.2.M,,,,0
Cliniche specializzate chirurgia,F.1.3.F,,,,<10
Cliniche specializzate chirurgia,F.2 OP in caso di dilatazione dell'aorta (aneurisma aortico), , , , 
Cliniche specializzate chirurgia,F.2.1.F,,,,<10
Cliniche specializzate chirurgia,F.2.2.M,,,,<10
Cliniche specializzate chirurgia,F.2.3.M,,,,<10
Cliniche specializzate chirurgia,F.2.4.F,,,,0
Cliniche specializzate chirurgia,F.2.5.M,,,,<10
Cliniche specializzate chirurgia,F.3 OP alle arterie del bacino/delle gambe, , , , 
Cliniche specializzate chirurgia,F.3.1.F,,,,12
Cliniche specializzate chirurgia,F.3.2.M,,,,<10
Cliniche specializzate chirurgia,F.3.3.M,,,,0
Cliniche specializzate chirurgia,F.3.4.M,,,,0
Cliniche specializzate chirurgia,F.3.5.M,,,,<10
Cliniche specializzate chirurgia,F.3.6.M,,,,0
Cliniche specializzate chirurgia,F.3.7.M,,,,<10
Cliniche specializzate chirurgia,F.3.8.F,,,,<10
Cliniche specializzate chirurgia,F.3.9.F,,,,<10
Cliniche specializzate chirurgia,F.4 Amputazione, , , , 
Cliniche specializzate chirurgia,F.4.1.M,0,0.024,0,67
Cliniche specializzate chirurgia,F.4.2.M,0,0.095,0,18
Cliniche specializzate chirurgia,G Ginecologia e ostetricia, , , , 
Cliniche specializzate chirurgia,G.1 Parti, , , , 
Cliniche specializzate chirurgia,G.1.1.F,,,,0
Cliniche specializzate chirurgia,G.1.1.P,,,,0
Cliniche specializzate chirurgia,G.1.2.P,,,,0
Cliniche specializzate chirurgia,G.1.3.P,,,,0
Cliniche specializzate chirurgia,G.1.4.P,,,,0
Cliniche specializzate chirurgia,G.2 Neonato, , , , 
Cliniche specializzate chirurgia,G.2.1.F,,,,0
Cliniche specializzate chirurgia,G.2.2.F,,,,0
Cliniche specializzate chirurgia,G.2.3.F,,,,0
Cliniche specializzate chirurgia,G.2.4.F,,,,0
Cliniche specializzate chirurgia,G.2.5.F,,,,0
Cliniche specializzate chirurgia,G.2.6.F,,,,0
Cliniche specializzate chirurgia,G.2.7.F,,,,0
Cliniche specializzate chirurgia,G.2.8.F,,,,0
Cliniche specializzate chirurgia,G.2.9.F,,,,<10
Cliniche specializzate chirurgia,G.3 Asportazione dellíutero per malattie benigne (isterectomia), , , , 
Cliniche specializzate chirurgia,G.3.1.M,0,0.001,0,104
Cliniche specializzate chirurgia,G.3.2.P,0.446,0.718,,45
Cliniche specializzate chirurgia,G.4 Cancro del seno, , , , 
Cliniche specializzate chirurgia,G.4.1.F,,,,260
Cliniche specializzate chirurgia,G.5 Interventi sul seno, , , , 
Cliniche specializzate chirurgia,G.5.1.F,,,,845
Cliniche specializzate chirurgia,G.5.2.F,,,,113
Cliniche specializzate chirurgia,G.5.3.P,0.77,0.692,,87
Cliniche specializzate chirurgia,H Malattie delle vie urinarie e degli organi genitali maschili, , , , 
Cliniche specializzate chirurgia,H.1 Asportazione di rene (nefrectomia e nefrectomia parziale), , , , 
Cliniche specializzate chirurgia,H.1.1.M,,,,<10
Cliniche specializzate chirurgia,H.1.2.P,0,0.222,,0
Cliniche specializzate chirurgia,"H.1.3.P Nefrectomia parziale, percentuale",,,,<10
Cliniche specializzate chirurgia,H.1.3.M,,,,<10
Cliniche specializzate chirurgia,H.1.4.P,0,0.205,,0
Cliniche specializzate chirurgia,H.2 Calcoli ai reni, , , , 
Cliniche specializzate chirurgia,H.2.1.F,,,,109
Cliniche specializzate chirurgia,H.2.2.P,0.743,0.44,,81
Cliniche specializzate chirurgia,H.3 Interventi sulla vescica, , , , 
Cliniche specializzate chirurgia,H.3.1.F,,,,214
Cliniche specializzate chirurgia,H.3.2.F,,,,280
Cliniche specializzate chirurgia,H.3.3.F,,,,201
Cliniche specializzate chirurgia,H.3.4.P,,,,<10
Cliniche specializzate chirurgia,H.3.5.M,,,,<10
Cliniche specializzate chirurgia,H.4 Resezione transuretrale (TUR) della prostata, , , , 
Cliniche specializzate chirurgia,H.4.1.M,0,0.001,0,444
Cliniche specializzate chirurgia,H.5 Carcinoma prostatico, , , , 
Cliniche specializzate chirurgia,H.5.1.F,,,,162
Cliniche specializzate chirurgia,H.5.2.M,0,0.001,0,30
Cliniche specializzate chirurgia,I Malattie ortopediche e traumatologiche, , , , 
Cliniche specializzate chirurgia,"I.1 Articolare artificiale, endoprotesi totale (TEP)", , , , 
Cliniche specializzate chirurgia,I.1.1.M,0,0.001,0.3,2'902
Cliniche specializzate chirurgia,I.1.2.M,0,0.005,0,472
Cliniche specializzate chirurgia,I.1.3.M,0,0.001,0,3'067
Cliniche specializzate chirurgia,I.1.4.M,0,0.002,0,294
Cliniche specializzate chirurgia,I.1.5.M,,,,0
Cliniche specializzate chirurgia,I.2 Interventi sulla colonna vertebrale, , , , 
Cliniche specializzate chirurgia,I.2.1.F,,,,3'005
Cliniche specializzate chirurgia,I.2.2.M,0.001,0.001,1,1'113
Cliniche specializzate chirurgia,I.3 Fratture metafisarie dell'anca, , , , 
Cliniche specializzate chirurgia,I.3.1.M,0.008,0.034,0.2,130
Cliniche specializzate chirurgia,I.3.2.M,0,0.004,0,21
Cliniche specializzate chirurgia,I.3.3.M,0,0.02,0,23
Cliniche specializzate chirurgia,I.3.4.M,0,0.023,0,29
Cliniche specializzate chirurgia,I.3.5.M,0,0.036,0,23
Cliniche specializzate chirurgia,I.3.6.M,0,0.054,0,18
Cliniche specializzate chirurgia,I.3.7.M,0.062,0.086,0.7,16
Cliniche specializzate chirurgia,I.3.8.M,0.016,0.026,0.6,61
Cliniche specializzate chirurgia,"J Quadri clinici complessi, eterogenei (tracer per revisione tra pari)", , , , 
Cliniche specializzate chirurgia,J.1 Ventilazione assistita, , , , 
Cliniche specializzate chirurgia,J.1.1.M,0.091,0.321,0.3,33
Cliniche specializzate chirurgia,J.2 Sepsi, , , , 
Cliniche specializzate chirurgia,J.2.1.M,0.071,0.182,0.4,14
Institution,Indikator,beobachtete Rate 2010,erwartete Rate 2010,SMR 2010,Fallzahl 2010
"Spezialklinik Gyn‰kologie, Neonatologie",A Erkrankungen des Herzens, , , , 
"Spezialklinik Gyn‰kologie, Neonatologie",A.1 Herzinfarkt, , , , 
"Spezialklinik Gyn‰kologie, Neonatologie",A.1.1.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.1.2.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.1.3.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.1.4.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.1.5.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.1.6.P,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.1.7.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.1.8.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.1.9.P,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.1.10.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.1.11.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.2 Herzinsuffizienz, , , , 
"Spezialklinik Gyn‰kologie, Neonatologie",A.2.1.M,,,,<10
"Spezialklinik Gyn‰kologie, Neonatologie",A.2.2.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.2.3.M,,,,<10
"Spezialklinik Gyn‰kologie, Neonatologie",A.2.4.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.2.5.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.3 Linksherzkatheter (LHK), , , , 
"Spezialklinik Gyn‰kologie, Neonatologie",A.3.1.F,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.3.2.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie","A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19), Mortalit‰t",,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.3.4.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.3.5.P,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.3.6.F,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.4 Herzrhythmusstˆrungen, , , , 
"Spezialklinik Gyn‰kologie, Neonatologie",A.4.1.F,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
"Spezialklinik Gyn‰kologie, Neonatologie",A.5.1.F,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.5.2.F,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.6 Ablative Therapie, , , , 
"Spezialklinik Gyn‰kologie, Neonatologie",A.6.1.F,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.6.2.F,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.7 Operationen am Herzen, , , , 
"Spezialklinik Gyn‰kologie, Neonatologie",A.7.1.F,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.7.2.F,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.7.3.F,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.7.4.F,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.7.5.F,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.7.6.F,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.7.7.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.7.11.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.7.12.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.7.13.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.7.14.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.7.15.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.7.16.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.7.17.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",A.7.18.P,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",B.1 Schlaganfall, , , , 
"Spezialklinik Gyn‰kologie, Neonatologie",B.1.1.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",B.1.2.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",B.1.3.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",B.1.4.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",B.1.5.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",B.1.6.P,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",B.1.7.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",B.1.8.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",B.1.9.P,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",B.1.9.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",B.1.10.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",B.1.11.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",B.1.12.P,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",B.1.12.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
"Spezialklinik Gyn‰kologie, Neonatologie",B.2.1.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",B.2.2.P,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",C Geriatrische Fr¸hrehablitation, , , , 
"Spezialklinik Gyn‰kologie, Neonatologie",C.1 Geriatrische Fr¸hrehabilitation, , , , 
"Spezialklinik Gyn‰kologie, Neonatologie",C.1.1.F,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",D Erkrankungen der Lunge, , , , 
"Spezialklinik Gyn‰kologie, Neonatologie",D.1 Lungenentz¸ndung (Pneumonie), , , , 
"Spezialklinik Gyn‰kologie, Neonatologie",D.1.1.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",D.1.2.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",D.1.3.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",D.1.4.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",D.1.5.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",D.1.6.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",D.1.7.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",D.1.8.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
"Spezialklinik Gyn‰kologie, Neonatologie",D.2.1.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",D.2.2.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",D.2.3.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",D.2.4.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",D.2.5.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",D.2.6.P,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",D.2.6.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",D.3 Lungenkrebs, , , , 
"Spezialklinik Gyn‰kologie, Neonatologie",D.3.1.F,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",D.4 Operationen an der Lunge, , , , 
"Spezialklinik Gyn‰kologie, Neonatologie",D.4.1.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",D.4.2.P,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",D.4.2.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",D.4.3.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
"Spezialklinik Gyn‰kologie, Neonatologie",E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
"Spezialklinik Gyn‰kologie, Neonatologie",E.1.1.M,0,0,,14
"Spezialklinik Gyn‰kologie, Neonatologie",E.1.2.P,1,0.936,,14
"Spezialklinik Gyn‰kologie, Neonatologie",E.2 Hernienoperationen, , , , 
"Spezialklinik Gyn‰kologie, Neonatologie",E.2.1.M,0,0,0,72
"Spezialklinik Gyn‰kologie, Neonatologie",E.2.2.M,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",E.3 Eingriffe an der Schilddr¸se, , , , 
"Spezialklinik Gyn‰kologie, Neonatologie",E.3.1.F,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",E.3.2.P,,,,0
"Spezialklinik Gyn‰kologie, Neonatologie",E.3.3.F,,,,0
