hospital_indicator,observed_rate_2008,expected_rate_2008,SMR_2008,number_of_cases_2008
Klinik Tiefenbrunnen J.2 Sepsis, , , , 
Klinik Tiefenbrunnen J.2.1.M,,,,0
Institution Indikator,beobachtete Rate 2008,erwartete Rate 2008,SMR 2008,Fallzahl 2008
Adus Medica AG A Erkrankungen des Herzens, , , , 
Adus Medica AG A.1 Herzinfarkt, , , , 
Adus Medica AG A.1.1.M,,,,0
Adus Medica AG A.1.2.M,,,,0
Adus Medica AG A.1.3.M,,,,0
Adus Medica AG A.1.4.M,,,,0
Adus Medica AG A.1.5.M,,,,0
Adus Medica AG A.1.6.P,,,,0
Adus Medica AG A.1.7.M,,,,0
Adus Medica AG A.1.8.M,,,,0
Adus Medica AG A.1.9.P,,,,0
Adus Medica AG A.1.10.M,,,,0
Adus Medica AG A.1.11.M,,,,0
Adus Medica AG A.2 Herzinsuffizienz, , , , 
Adus Medica AG A.2.1.M,,,,0
Adus Medica AG A.2.2.M,,,,0
Adus Medica AG A.2.3.M,,,,0
Adus Medica AG A.2.4.M,,,,0
Adus Medica AG A.2.5.M,,,,0
Adus Medica AG A.3 Linksherzkatheter (LHK), , , , 
Adus Medica AG A.3.1.F,,,,0
Adus Medica AG A.3.2.M,,,,0
Adus Medica AG A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19) Mortalit‰t,,,,0
Adus Medica AG A.3.4.M,,,,0
Adus Medica AG A.3.5.P,,,,0
Adus Medica AG A.3.6.F,,,,0
Adus Medica AG A.4 Herzrhythmusstˆrungen, , , , 
Adus Medica AG A.4.1.F,,,,0
Adus Medica AG A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Adus Medica AG A.5.1.F,,,,0
Adus Medica AG A.5.2.F,,,,0
Adus Medica AG A.6 Ablative Therapie, , , , 
Adus Medica AG A.6.1.F,,,,0
Adus Medica AG A.6.2.F,,,,0
Adus Medica AG A.7 Operationen am Herzen, , , , 
Adus Medica AG A.7.1.F,,,,0
Adus Medica AG A.7.2.F,,,,0
Adus Medica AG A.7.3.F,,,,0
Adus Medica AG A.7.4.F,,,,0
Adus Medica AG A.7.5.F,,,,0
Adus Medica AG A.7.6.F,,,,0
Adus Medica AG A.7.7.M,,,,0
Adus Medica AG A.7.11.M,,,,0
Adus Medica AG A.7.12.M,,,,0
Adus Medica AG A.7.13.M,,,,0
Adus Medica AG A.7.14.M,,,,0
Adus Medica AG A.7.15.M,,,,0
Adus Medica AG A.7.16.M,,,,0
Adus Medica AG A.7.17.M,,,,0
Adus Medica AG A.7.18.P,,,,0
Adus Medica AG B.1 Schlaganfall, , , , 
Adus Medica AG B.1.1.M,,,,0
Adus Medica AG B.1.2.M,,,,0
Adus Medica AG B.1.3.M,,,,0
Adus Medica AG B.1.4.M,,,,0
Adus Medica AG B.1.5.M,,,,0
Adus Medica AG B.1.6.P,...,...,,...
Adus Medica AG B.1.7.M,,,,0
Adus Medica AG B.1.8.M,,,,0
Adus Medica AG B.1.9.P,,,,0
Adus Medica AG B.1.9.M,,,,0
Adus Medica AG B.1.10.M,,,,0
Adus Medica AG B.1.11.M,,,,0
Adus Medica AG B.1.12.P,,,,0
Adus Medica AG B.1.12.M,,,,0
Adus Medica AG B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Adus Medica AG B.2.1.M,,,,0
Adus Medica AG B.2.2.P,...,...,,...
Adus Medica AG C Geriatrische Fr¸hrehablitation, , , , 
Adus Medica AG C.1 Geriatrische Fr¸hrehabilitation, , , , 
Adus Medica AG C.1.1.F,,,,...
Adus Medica AG D Erkrankungen der Lunge, , , , 
Adus Medica AG D.1 Lungenentz¸ndung (Pneumonie), , , , 
Adus Medica AG D.1.1.M,,,,0
Adus Medica AG D.1.2.M,,,,0
Adus Medica AG D.1.3.M,,,,0
Adus Medica AG D.1.4.M,,,,0
Adus Medica AG D.1.5.M,,,,0
Adus Medica AG D.1.6.M,,,,0
Adus Medica AG D.1.7.M,,,,0
Adus Medica AG D.1.8.M,,,,0
Adus Medica AG D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Adus Medica AG D.2.1.M,,,,0
Adus Medica AG D.2.2.M,...,...,...,...
Adus Medica AG D.2.3.M,...,...,...,...
Adus Medica AG D.2.4.M,...,...,...,...
Adus Medica AG D.2.5.M,...,...,...,...
Adus Medica AG D.2.6.P,...,...,,...
Adus Medica AG D.2.6.M,...,...,...,...
Adus Medica AG D.3 Lungenkrebs, , , , 
Adus Medica AG D.3.1.F,,,,0
Adus Medica AG D.4 Operationen an der Lunge, , , , 
Adus Medica AG D.4.1.M,,,,0
Adus Medica AG D.4.2.P,,,,0
Adus Medica AG D.4.2.M,,,,0
Adus Medica AG D.4.3.M,,,,0
Adus Medica AG E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Adus Medica AG E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Adus Medica AG E.1.1.M,,,,0
Adus Medica AG E.1.2.P,,,,0
Adus Medica AG E.2 Hernienoperationen, , , , 
Adus Medica AG E.2.1.M,,,,0
Adus Medica AG E.2.2.M,,,,0
Adus Medica AG E.3 Eingriffe an der Schilddr¸se, , , , 
Adus Medica AG E.3.1.F,,,,0
Adus Medica AG E.3.2.P,,,,0
Adus Medica AG E.3.3.F,,,,...
Adus Medica AG E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Adus Medica AG E.4.1.M,,,,0
Adus Medica AG E.4.2.M,,,,0
Adus Medica AG E.4.3.M,,,,0
Adus Medica AG E.4.4.M,,,,0
Adus Medica AG E.4.5.M,,,,0
Adus Medica AG E.4.6.M,,,,0
Adus Medica AG E.4.7.M,,,,0
Adus Medica AG E.4.8.F,,,,0
Adus Medica AG E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,0
Adus Medica AG E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,0
Adus Medica AG E.5 Operationen am Magen, , , , 
Adus Medica AG E.5.1.F,,,,0
Adus Medica AG E.5.2.M,,,,0
Adus Medica AG E.5.3.M,,,,0
Adus Medica AG E.6 Operationen am ÷sophagus, , , , 
Adus Medica AG E.6.1.M,,,,0
Adus Medica AG E.7 Operationen am Pankreas, , , , 
Adus Medica AG E.7.1.M,,,,0
Adus Medica AG F Operationen an Gef‰ssen, , , , 
Adus Medica AG F.1 Extrakranielle Gef‰ssoperationen, , , , 
Adus Medica AG F.1.1.M,,,,0
Adus Medica AG F.1.2.M,,,,0
Adus Medica AG F.1.3.F,,,,0
Adus Medica AG F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Adus Medica AG F.2.1.F,,,,0
Adus Medica AG F.2.2.M,,,,0
Adus Medica AG F.2.3.M,,,,0
Adus Medica AG F.2.4.F,,,,0
Adus Medica AG F.2.5.M,,,,0
Adus Medica AG F.3 Operationen an Becken≠/Beinarterien, , , , 
Adus Medica AG F.3.1.F,,,,0
Adus Medica AG F.3.2.M,...,...,...,...
Adus Medica AG F.3.3.M,...,...,...,...
Adus Medica AG F.3.4.M,...,...,...,...
Adus Medica AG F.3.5.M,,,,0
Adus Medica AG F.3.6.M,,,,0
Adus Medica AG F.3.7.M,,,,0
Adus Medica AG F.3.8.F,,,,0
Adus Medica AG F.3.9.F,,,,0
Adus Medica AG F.4 Amputationen, , , , 
Adus Medica AG F.4.1.M,,,,0
Adus Medica AG F.4.2.M,,,,0
Adus Medica AG G Geburtshilfe und Frauenheilkunde, , , , 
Adus Medica AG G.1 Geburten, , , , 
Adus Medica AG G.1.1.F,,,,0
Adus Medica AG G.1.1.P,,,,0
Adus Medica AG G.1.2.P,,,,0
Adus Medica AG G.1.3.P,,,,0
Adus Medica AG G.1.4.P,,,,0
Adus Medica AG G.2 Neugeborene, , , , 
Adus Medica AG G.2.1.F,,,,...
Adus Medica AG G.2.2.F,,,,...
Adus Medica AG G.2.3.F,,,,...
Adus Medica AG G.2.4.F,,,,...
Adus Medica AG G.2.5.F,,,,...
Adus Medica AG G.2.6.F,,,,...
Adus Medica AG G.2.7.F,,,,...
Adus Medica AG G.2.8.F,,,,...
Adus Medica AG G.2.9.F,,,,...
Adus Medica AG G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Adus Medica AG G.3.1.M,,,,0
Adus Medica AG G.3.2.P,,,,0
Adus Medica AG G.4 Brustkrebs, , , , 
Adus Medica AG G.4.1.F,,,,0
Adus Medica AG G.5 Eingriffe an der Brust, , , , 
Adus Medica AG G.5.1.F,,,,0
Adus Medica AG G.5.2.F,,,,0
Adus Medica AG G.5.3.P,,,,0
Adus Medica AG H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Adus Medica AG H.1 Entfernung der Niere (Nephrektomie), , , , 
Adus Medica AG H.1.1.M,,,,0
Adus Medica AG H.1.2.P,,,,0
Adus Medica AG H.1.3.P Anteil partielle Nephrektomie,,,,0
Adus Medica AG H.1.3.M,,,,0
Adus Medica AG H.1.4.P,,,,0
Adus Medica AG H.2 Nierensteine, , , , 
Adus Medica AG H.2.1.F,,,,0
Adus Medica AG H.2.2.P,,,,0
Adus Medica AG H.3 Eingriffe an der Harnblase, , , , 
Adus Medica AG H.3.1.F,,,,0
Adus Medica AG H.3.2.F,,,,0
Adus Medica AG H.3.3.F,,,,0
Adus Medica AG H.3.4.P,...,...,,...
Adus Medica AG H.3.5.M,,,,0
Adus Medica AG H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Adus Medica AG H.4.1.M,,,,0
Adus Medica AG H.5 Prostatakarzinom, , , , 
Adus Medica AG H.5.1.F,,,,0
Adus Medica AG H.5.2.M,,,,0
Adus Medica AG I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
Adus Medica AG I.1 Gelenkersatz Totalendoprothese (TEP), , , , 
Adus Medica AG I.1.1.M,,,,0
Adus Medica AG I.1.2.M,,,,0
Adus Medica AG I.1.3.M,,,,0
Adus Medica AG I.1.4.M,,,,0
Adus Medica AG I.1.5.M,,,,0
Adus Medica AG I.2 Operationen an der Wirbels‰ule, , , , 
Adus Medica AG I.2.1.F,,,,0
Adus Medica AG I.2.2.M,,,,0
Adus Medica AG I.3 H¸ftgelenknahe Frakturen, , , , 
Adus Medica AG I.3.1.M,,,,0
Adus Medica AG I.3.2.M,,,,0
Adus Medica AG I.3.3.M,,,,0
Adus Medica AG I.3.4.M,,,,0
Adus Medica AG I.3.5.M,,,,0
Adus Medica AG I.3.6.M,,,,0
Adus Medica AG I.3.7.M,,,,0
Adus Medica AG I.3.8.M,,,,0
Adus Medica AG J Komplexe heterogene Krankheitsbilder (Tracer f¸r Peer Review), , , , 
Adus Medica AG J.1 Beatmung, , , , 
Adus Medica AG J.1.1.M,,,,0
Adus Medica AG J.2 Sepsis, , , , 
Adus Medica AG J.2.1.M,,,,0
Institution Indikator,beobachtete Rate 2008,erwartete Rate 2008,SMR 2008,Fallzahl 2008
Klinik Villa im Park AG A Erkrankungen des Herzens, , , , 
Klinik Villa im Park AG A.1 Herzinfarkt, , , , 
Klinik Villa im Park AG A.1.1.M,,,,0
Klinik Villa im Park AG A.1.2.M,,,,0
Klinik Villa im Park AG A.1.3.M,,,,0
Klinik Villa im Park AG A.1.4.M,,,,0
Klinik Villa im Park AG A.1.5.M,,,,0
Klinik Villa im Park AG A.1.6.P,,,,0
Klinik Villa im Park AG A.1.7.M,,,,0
Klinik Villa im Park AG A.1.8.M,,,,0
Klinik Villa im Park AG A.1.9.P,,,,0
Klinik Villa im Park AG A.1.10.M,,,,0
Klinik Villa im Park AG A.1.11.M,,,,0
Klinik Villa im Park AG A.2 Herzinsuffizienz, , , , 
Klinik Villa im Park AG A.2.1.M,,,,0
Klinik Villa im Park AG A.2.2.M,,,,0
Klinik Villa im Park AG A.2.3.M,,,,0
Klinik Villa im Park AG A.2.4.M,,,,0
Klinik Villa im Park AG A.2.5.M,,,,0
Klinik Villa im Park AG A.3 Linksherzkatheter (LHK), , , , 
Klinik Villa im Park AG A.3.1.F,,,,0
Klinik Villa im Park AG A.3.2.M,,,,0
Klinik Villa im Park AG A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19) Mortalit‰t,,,,0
Klinik Villa im Park AG A.3.4.M,,,,0
Klinik Villa im Park AG A.3.5.P,,,,0
Klinik Villa im Park AG A.3.6.F,,,,0
Klinik Villa im Park AG A.4 Herzrhythmusstˆrungen, , , , 
Klinik Villa im Park AG A.4.1.F,,,,0
Klinik Villa im Park AG A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Klinik Villa im Park AG A.5.1.F,,,,0
Klinik Villa im Park AG A.5.2.F,,,,0
Klinik Villa im Park AG A.6 Ablative Therapie, , , , 
Klinik Villa im Park AG A.6.1.F,,,,0
Klinik Villa im Park AG A.6.2.F,,,,0
Klinik Villa im Park AG A.7 Operationen am Herzen, , , , 
Klinik Villa im Park AG A.7.1.F,,,,0
Klinik Villa im Park AG A.7.2.F,,,,0
Klinik Villa im Park AG A.7.3.F,,,,0
Klinik Villa im Park AG A.7.4.F,,,,0
Klinik Villa im Park AG A.7.5.F,,,,0
Klinik Villa im Park AG A.7.6.F,,,,0
Klinik Villa im Park AG A.7.7.M,,,,0
Klinik Villa im Park AG A.7.11.M,,,,0
Klinik Villa im Park AG A.7.12.M,,,,0
Klinik Villa im Park AG A.7.13.M,,,,0
Klinik Villa im Park AG A.7.14.M,,,,0
Klinik Villa im Park AG A.7.15.M,,,,0
Klinik Villa im Park AG A.7.16.M,,,,0
Klinik Villa im Park AG A.7.17.M,,,,0
Klinik Villa im Park AG A.7.18.P,,,,0
Klinik Villa im Park AG B.1 Schlaganfall, , , , 
Klinik Villa im Park AG B.1.1.M,,,,0
Klinik Villa im Park AG B.1.2.M,,,,0
Klinik Villa im Park AG B.1.3.M,,,,0
Klinik Villa im Park AG B.1.4.M,,,,0
Klinik Villa im Park AG B.1.5.M,,,,0
Klinik Villa im Park AG B.1.6.P,...,...,,...
Klinik Villa im Park AG B.1.7.M,,,,0
Klinik Villa im Park AG B.1.8.M,,,,0
Klinik Villa im Park AG B.1.9.P,,,,0
Klinik Villa im Park AG B.1.9.M,,,,0
Klinik Villa im Park AG B.1.10.M,,,,0
Klinik Villa im Park AG B.1.11.M,,,,0
Klinik Villa im Park AG B.1.12.P,,,,0
Klinik Villa im Park AG B.1.12.M,,,,0
Klinik Villa im Park AG B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Klinik Villa im Park AG B.2.1.M,,,,0
Klinik Villa im Park AG B.2.2.P,...,...,,...
Klinik Villa im Park AG C Geriatrische Fr¸hrehablitation, , , , 
Klinik Villa im Park AG C.1 Geriatrische Fr¸hrehabilitation, , , , 
Klinik Villa im Park AG C.1.1.F,,,,...
Klinik Villa im Park AG D Erkrankungen der Lunge, , , , 
Klinik Villa im Park AG D.1 Lungenentz¸ndung (Pneumonie), , , , 
Klinik Villa im Park AG D.1.1.M,,,,0
Klinik Villa im Park AG D.1.2.M,,,,0
Klinik Villa im Park AG D.1.3.M,,,,0
Klinik Villa im Park AG D.1.4.M,,,,0
Klinik Villa im Park AG D.1.5.M,,,,0
Klinik Villa im Park AG D.1.6.M,,,,0
Klinik Villa im Park AG D.1.7.M,,,,0
Klinik Villa im Park AG D.1.8.M,,,,0
Klinik Villa im Park AG D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Klinik Villa im Park AG D.2.1.M,,,,0
Klinik Villa im Park AG D.2.2.M,...,...,...,...
Klinik Villa im Park AG D.2.3.M,...,...,...,...
Klinik Villa im Park AG D.2.4.M,...,...,...,...
Klinik Villa im Park AG D.2.5.M,...,...,...,...
Klinik Villa im Park AG D.2.6.P,...,...,,...
Klinik Villa im Park AG D.2.6.M,...,...,...,...
Klinik Villa im Park AG D.3 Lungenkrebs, , , , 
Klinik Villa im Park AG D.3.1.F,,,,0
Klinik Villa im Park AG D.4 Operationen an der Lunge, , , , 
Klinik Villa im Park AG D.4.1.M,,,,0
Klinik Villa im Park AG D.4.2.P,,,,0
Klinik Villa im Park AG D.4.2.M,,,,0
Klinik Villa im Park AG D.4.3.M,,,,0
Klinik Villa im Park AG E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Klinik Villa im Park AG E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Klinik Villa im Park AG E.1.1.M,,,,<10
Klinik Villa im Park AG E.1.2.P,,,,<10
Klinik Villa im Park AG E.2 Hernienoperationen, , , , 
Klinik Villa im Park AG E.2.1.M,0,0.001,0,55
Klinik Villa im Park AG E.2.2.M,,,,0
Klinik Villa im Park AG E.3 Eingriffe an der Schilddr¸se, , , , 
Klinik Villa im Park AG E.3.1.F,,,,0
Klinik Villa im Park AG E.3.2.P,,,,0
Klinik Villa im Park AG E.3.3.F,,,,...
Klinik Villa im Park AG E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Klinik Villa im Park AG E.4.1.M,,,,0
Klinik Villa im Park AG E.4.2.M,,,,0
Klinik Villa im Park AG E.4.3.M,,,,0
Klinik Villa im Park AG E.4.4.M,,,,0
Klinik Villa im Park AG E.4.5.M,,,,0
Klinik Villa im Park AG E.4.6.M,,,,0
Klinik Villa im Park AG E.4.7.M,,,,0
Klinik Villa im Park AG E.4.8.F,,,,0
Klinik Villa im Park AG E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,0
Klinik Villa im Park AG E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,<10
Klinik Villa im Park AG E.5 Operationen am Magen, , , , 
Klinik Villa im Park AG E.5.1.F,,,,0
Klinik Villa im Park AG E.5.2.M,,,,0
Klinik Villa im Park AG E.5.3.M,,,,0
Klinik Villa im Park AG E.6 Operationen am ÷sophagus, , , , 
Klinik Villa im Park AG E.6.1.M,,,,0
Klinik Villa im Park AG E.7 Operationen am Pankreas, , , , 
Klinik Villa im Park AG E.7.1.M,,,,0
Klinik Villa im Park AG F Operationen an Gef‰ssen, , , , 
Klinik Villa im Park AG F.1 Extrakranielle Gef‰ssoperationen, , , , 
Klinik Villa im Park AG F.1.1.M,,,,0
Klinik Villa im Park AG F.1.2.M,,,,0
Klinik Villa im Park AG F.1.3.F,,,,0
Klinik Villa im Park AG F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Klinik Villa im Park AG F.2.1.F,,,,0
Klinik Villa im Park AG F.2.2.M,,,,0
Klinik Villa im Park AG F.2.3.M,,,,0
Klinik Villa im Park AG F.2.4.F,,,,0
Klinik Villa im Park AG F.2.5.M,,,,0
Klinik Villa im Park AG F.3 Operationen an Becken≠/Beinarterien, , , , 
Klinik Villa im Park AG F.3.1.F,,,,0
Klinik Villa im Park AG F.3.2.M,...,...,...,...
Klinik Villa im Park AG F.3.3.M,...,...,...,...
Klinik Villa im Park AG F.3.4.M,...,...,...,...
Klinik Villa im Park AG F.3.5.M,,,,0
Klinik Villa im Park AG F.3.6.M,,,,0
Klinik Villa im Park AG F.3.7.M,,,,0
Klinik Villa im Park AG F.3.8.F,,,,0
Klinik Villa im Park AG F.3.9.F,,,,0
Klinik Villa im Park AG F.4 Amputationen, , , , 
Klinik Villa im Park AG F.4.1.M,,,,0
Klinik Villa im Park AG F.4.2.M,,,,0
Klinik Villa im Park AG G Geburtshilfe und Frauenheilkunde, , , , 
Klinik Villa im Park AG G.1 Geburten, , , , 
Klinik Villa im Park AG G.1.1.F,,,,524
Klinik Villa im Park AG G.1.1.P,0,0,,0
Klinik Villa im Park AG G.1.2.P,0.027,0.028,,10
Klinik Villa im Park AG G.1.3.P,0.261,0.291,,98
Klinik Villa im Park AG G.1.4.P,0.282,0.328,,148
Klinik Villa im Park AG G.2 Neugeborene, , , , 
Klinik Villa im Park AG G.2.1.F,,,,...
Klinik Villa im Park AG G.2.2.F,,,,...
Klinik Villa im Park AG G.2.3.F,,,,...
Klinik Villa im Park AG G.2.4.F,,,,...
Klinik Villa im Park AG G.2.5.F,,,,...
Klinik Villa im Park AG G.2.6.F,,,,...
Klinik Villa im Park AG G.2.7.F,,,,...
Klinik Villa im Park AG G.2.8.F,,,,...
Klinik Villa im Park AG G.2.9.F,,,,...
Klinik Villa im Park AG G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Klinik Villa im Park AG G.3.1.M,0,0,,82
Klinik Villa im Park AG G.3.2.P,0.557,0.707,,44
Klinik Villa im Park AG G.4 Brustkrebs, , , , 
Klinik Villa im Park AG G.4.1.F,,,,16
Klinik Villa im Park AG G.5 Eingriffe an der Brust, , , , 
Klinik Villa im Park AG G.5.1.F,,,,34
Klinik Villa im Park AG G.5.2.F,,,,15
Klinik Villa im Park AG G.5.3.P,0.8,0.647,,12
Klinik Villa im Park AG H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Klinik Villa im Park AG H.1 Entfernung der Niere (Nephrektomie), , , , 
Klinik Villa im Park AG H.1.1.M,,,,0
Klinik Villa im Park AG H.1.2.P,,,,0
Klinik Villa im Park AG H.1.3.P Anteil partielle Nephrektomie,,,,0
Klinik Villa im Park AG H.1.3.M,,,,0
Klinik Villa im Park AG H.1.4.P,,,,0
Klinik Villa im Park AG H.2 Nierensteine, , , , 
Klinik Villa im Park AG H.2.1.F,,,,<10
Klinik Villa im Park AG H.2.2.P,0,0.43,,0
Klinik Villa im Park AG H.3 Eingriffe an der Harnblase, , , , 
Klinik Villa im Park AG H.3.1.F,,,,<10
Klinik Villa im Park AG H.3.2.F,,,,<10
Klinik Villa im Park AG H.3.3.F,,,,<10
Klinik Villa im Park AG H.3.4.P,...,...,,...
Klinik Villa im Park AG H.3.5.M,,,,0
Klinik Villa im Park AG H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Klinik Villa im Park AG H.4.1.M,,,,<10
Klinik Villa im Park AG H.5 Prostatakarzinom, , , , 
Klinik Villa im Park AG H.5.1.F,,,,<10
Klinik Villa im Park AG H.5.2.M,,,,0
Klinik Villa im Park AG I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
Klinik Villa im Park AG I.1 Gelenkersatz Totalendoprothese (TEP), , , , 
Klinik Villa im Park AG I.1.1.M,0,0.001,0,49
Klinik Villa im Park AG I.1.2.M,,,,0
Klinik Villa im Park AG I.1.3.M,0,0,0,64
Klinik Villa im Park AG I.1.4.M,,,,<10
Klinik Villa im Park AG I.1.5.M,,,,0
Klinik Villa im Park AG I.2 Operationen an der Wirbels‰ule, , , , 
Klinik Villa im Park AG I.2.1.F,,,,0
Klinik Villa im Park AG I.2.2.M,,,,0
Klinik Villa im Park AG I.3 H¸ftgelenknahe Frakturen, , , , 
Klinik Villa im Park AG I.3.1.M,,,,0
Klinik Villa im Park AG I.3.2.M,,,,0
Klinik Villa im Park AG I.3.3.M,,,,0
Klinik Villa im Park AG I.3.4.M,,,,0
Klinik Villa im Park AG I.3.5.M,,,,0
Klinik Villa im Park AG I.3.6.M,,,,0
Klinik Villa im Park AG I.3.7.M,,,,0
Klinik Villa im Park AG I.3.8.M,,,,0
Klinik Villa im Park AG J Komplexe heterogene Krankheitsbilder (Tracer f¸r Peer Review), , , , 
Klinik Villa im Park AG J.1 Beatmung, , , , 
Klinik Villa im Park AG J.1.1.M,,,,0
Klinik Villa im Park AG J.2 Sepsis, , , , 
Klinik Villa im Park AG J.2.1.M,,,,0
Institution Indikator,beobachtete Rate 2008,erwartete Rate 2008,SMR 2008,Fallzahl 2008
Klinik Sonnenblick A Erkrankungen des Herzens, , , , 
Klinik Sonnenblick A.1 Herzinfarkt, , , , 
Klinik Sonnenblick A.1.1.M,,,,0
Klinik Sonnenblick A.1.2.M,,,,0
Klinik Sonnenblick A.1.3.M,,,,0
Klinik Sonnenblick A.1.4.M,,,,0
Klinik Sonnenblick A.1.5.M,,,,0
Klinik Sonnenblick A.1.6.P,,,,0
Klinik Sonnenblick A.1.7.M,,,,0
Klinik Sonnenblick A.1.8.M,,,,0
Klinik Sonnenblick A.1.9.P,,,,0
Klinik Sonnenblick A.1.10.M,,,,0
Klinik Sonnenblick A.1.11.M,,,,0
Klinik Sonnenblick A.2 Herzinsuffizienz, , , , 
Klinik Sonnenblick A.2.1.M,,,,0
Klinik Sonnenblick A.2.2.M,,,,0
Klinik Sonnenblick A.2.3.M,,,,0
Klinik Sonnenblick A.2.4.M,,,,0
Klinik Sonnenblick A.2.5.M,,,,0
Klinik Sonnenblick A.3 Linksherzkatheter (LHK), , , , 
Klinik Sonnenblick A.3.1.F,,,,0
Klinik Sonnenblick A.3.2.M,,,,0
Klinik Sonnenblick A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19) Mortalit‰t,,,,0
Klinik Sonnenblick A.3.4.M,,,,0
Klinik Sonnenblick A.3.5.P,,,,0
Klinik Sonnenblick A.3.6.F,,,,0
Klinik Sonnenblick A.4 Herzrhythmusstˆrungen, , , , 
Klinik Sonnenblick A.4.1.F,,,,0
Klinik Sonnenblick A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Klinik Sonnenblick A.5.1.F,,,,0
Klinik Sonnenblick A.5.2.F,,,,0
Klinik Sonnenblick A.6 Ablative Therapie, , , , 
Klinik Sonnenblick A.6.1.F,,,,0
Klinik Sonnenblick A.6.2.F,,,,0
Klinik Sonnenblick A.7 Operationen am Herzen, , , , 
Klinik Sonnenblick A.7.1.F,,,,0
Klinik Sonnenblick A.7.2.F,,,,0
Klinik Sonnenblick A.7.3.F,,,,0
Klinik Sonnenblick A.7.4.F,,,,0
Klinik Sonnenblick A.7.5.F,,,,0
Klinik Sonnenblick A.7.6.F,,,,0
Klinik Sonnenblick A.7.7.M,,,,0
Klinik Sonnenblick A.7.11.M,,,,0
Klinik Sonnenblick A.7.12.M,,,,0
Klinik Sonnenblick A.7.13.M,,,,0
Klinik Sonnenblick A.7.14.M,,,,0
Klinik Sonnenblick A.7.15.M,,,,0
Klinik Sonnenblick A.7.16.M,,,,0
Klinik Sonnenblick A.7.17.M,,,,0
Klinik Sonnenblick A.7.18.P,,,,0
Klinik Sonnenblick B.1 Schlaganfall, , , , 
Klinik Sonnenblick B.1.1.M,,,,0
Klinik Sonnenblick B.1.2.M,,,,0
Klinik Sonnenblick B.1.3.M,,,,0
Klinik Sonnenblick B.1.4.M,,,,0
Klinik Sonnenblick B.1.5.M,,,,0
Klinik Sonnenblick B.1.6.P,...,...,,...
Klinik Sonnenblick B.1.7.M,,,,0
Klinik Sonnenblick B.1.8.M,,,,0
Klinik Sonnenblick B.1.9.P,,,,0
Klinik Sonnenblick B.1.9.M,,,,0
Klinik Sonnenblick B.1.10.M,,,,0
Klinik Sonnenblick B.1.11.M,,,,0
Klinik Sonnenblick B.1.12.P,,,,0
Klinik Sonnenblick B.1.12.M,,,,0
Klinik Sonnenblick B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Klinik Sonnenblick B.2.1.M,,,,0
Klinik Sonnenblick B.2.2.P,...,...,,...
Klinik Sonnenblick C Geriatrische Fr¸hrehablitation, , , , 
Klinik Sonnenblick C.1 Geriatrische Fr¸hrehabilitation, , , , 
Klinik Sonnenblick C.1.1.F,,,,...
Klinik Sonnenblick D Erkrankungen der Lunge, , , , 
Klinik Sonnenblick D.1 Lungenentz¸ndung (Pneumonie), , , , 
Klinik Sonnenblick D.1.1.M,,,,0
Klinik Sonnenblick D.1.2.M,,,,0
Klinik Sonnenblick D.1.3.M,,,,0
