hospital_name,indicator,observed_rate_2012,expected_rate_2012,SMR_2012,number_of_cases_2012
Klinik Siloah,D.1.8.M,,,,<10
Klinik Siloah,D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Klinik Siloah,D.2.1.M,,,,<10
Klinik Siloah,D.2.2.M,,,,0
Klinik Siloah,D.2.3.M,,,,0
Klinik Siloah,D.2.4.M,,,,<10
Klinik Siloah,D.2.5.M,,,,0
Klinik Siloah,D.2.6.P,,,,<10
Klinik Siloah,D.2.6.M,,,,<10
Klinik Siloah,D.3 Lungenkrebs, , , , 
Klinik Siloah,D.3.1.F,,,,<10
Klinik Siloah,D.4 Operationen an der Lunge, , , , 
Klinik Siloah,D.4.1.M,,,,0
Klinik Siloah,D.4.2.P,,,,0
Klinik Siloah,D.4.2.M,,,,0
Klinik Siloah,D.4.3.M,,,,0
Klinik Siloah,D.4.4.P,,,,0
Klinik Siloah,E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Klinik Siloah,E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Klinik Siloah,E.1.1.M,,,,<10
Klinik Siloah,E.1.2.P,,,,<10
Klinik Siloah,E.2 Hernienoperationen, , , , 
Klinik Siloah,E.2.1.M,0,0.001,0,103
Klinik Siloah,E.2.2.M,,,,0
Klinik Siloah,E.3 Eingriffe an der Schilddr¸se, , , , 
Klinik Siloah,E.3.1.F,,,,<10
Klinik Siloah,E.3.2.P,0,0.003,,0
Klinik Siloah,E.3.3.F,,,,0
Klinik Siloah,E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Klinik Siloah,E.4.1.M,,,,<10
Klinik Siloah,E.4.2.M,,,,0
Klinik Siloah,E.4.3.M,,,,0
Klinik Siloah,E.4.4.M,,,,0
Klinik Siloah,E.4.5.M,,,,0
Klinik Siloah,E.4.6.M,,,,0
Klinik Siloah,E.4.7.M,,,,0
Klinik Siloah,E.4.8.F,,,,<10
Klinik Siloah,E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,0
Klinik Siloah,E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,0
Klinik Siloah,E.5 Operationen am Magen, , , , 
Klinik Siloah,E.5.1.F,,,,0
Klinik Siloah,E.5.2.M,,,,0
Klinik Siloah,E.5.3.M,,,,0
Klinik Siloah,E.6 Operationen am ÷sophagus, , , , 
Klinik Siloah,E.6.1.M,,,,0
Klinik Siloah,E.7 Operationen am Pankreas, , , , 
Klinik Siloah,E.7.1.M,,,,0
Klinik Siloah,F Operationen an Gef‰ssen, , , , 
Klinik Siloah,F.1 Extrakranielle Gef‰ssoperationen, , , , 
Klinik Siloah,F.1.1.M,,,,0
Klinik Siloah,F.1.2.M,,,,0
Klinik Siloah,F.1.3.F,,,,0
Klinik Siloah,F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Klinik Siloah,F.2.1.F,,,,0
Klinik Siloah,F.2.2.M,,,,0
Klinik Siloah,F.2.3.M,,,,0
Klinik Siloah,F.2.4.F,,,,0
Klinik Siloah,F.2.5.M,,,,0
Klinik Siloah,F.3 Operationen an Becken≠/Beinarterien, , , , 
Klinik Siloah,F.3.1.F,,,,0
Klinik Siloah,F.3.2.M,,,,0
Klinik Siloah,F.3.3.M,,,,0
Klinik Siloah,F.3.4.M,,,,0
Klinik Siloah,F.3.5.M,,,,0
Klinik Siloah,F.3.6.M,,,,0
Klinik Siloah,F.3.7.M,,,,0
Klinik Siloah,F.3.8.F,,,,0
Klinik Siloah,F.3.9.F,,,,0
Klinik Siloah,F.4 Amputationen, , , , 
Klinik Siloah,F.4.1.M,,,,<10
Klinik Siloah,F.4.2.M,,,,0
Klinik Siloah,F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Klinik Siloah,F.5.1.F,,,,0
Klinik Siloah,F.5.2.F,,,,0
Klinik Siloah,F.5.3.F,,,,0
Klinik Siloah,G Geburtshilfe und Frauenheilkunde, , , , 
Klinik Siloah,G.1 Geburten, , , , 
Klinik Siloah,G.1.1.F,,,,0
Klinik Siloah,G.1.1.P,,,,0
Klinik Siloah,G.1.2.P,,,,0
Klinik Siloah,G.1.3.P,,,,0
Klinik Siloah,G.1.4.P,,,,0
Klinik Siloah,G.2 Neugeborene, , , , 
Klinik Siloah,G.2.1.F,,,,0
Klinik Siloah,G.2.2.F,,,,0
Klinik Siloah,G.2.3.F,,,,0
Klinik Siloah,G.2.4.F,,,,0
Klinik Siloah,G.2.5.F,,,,0
Klinik Siloah,G.2.6.F,,,,0
Klinik Siloah,G.2.7.F,,,,0
Klinik Siloah,G.2.8.F,,,,0
Klinik Siloah,G.2.9.F,,,,<10
Klinik Siloah,G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Klinik Siloah,G.3.1.M,,,,<10
Klinik Siloah,G.3.2.P,0,0.745,,0
Klinik Siloah,G.4 Brustkrebs, , , , 
Klinik Siloah,G.4.1.F,,,,<10
Klinik Siloah,G.5 Eingriffe an der Brust, , , , 
Klinik Siloah,G.5.1.F,,,,30
Klinik Siloah,G.5.2.F,,,,<10
Klinik Siloah,G.5.3.P,,,,<10
Klinik Siloah,H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Klinik Siloah,H.1 Entfernung der Niere (Nephrektomie), , , , 
Klinik Siloah,H.1.1.M,,,,0
Klinik Siloah,H.1.2.P,,,,0
Klinik Siloah,H.1.3.P Anteil partielle Nephrektomie,,,,0
Klinik Siloah,H.1.3.M,,,,0
Klinik Siloah,H.1.4.P,,,,0
Klinik Siloah,H.2 Nierensteine, , , , 
Klinik Siloah,H.2.1.F,,,,<10
Klinik Siloah,H.2.2.P,,,,<10
Klinik Siloah,H.3 Eingriffe an der Harnblase, , , , 
Klinik Siloah,H.3.1.F,,,,14
Klinik Siloah,H.3.2.F,,,,17
Klinik Siloah,H.3.3.F,,,,12
Klinik Siloah,H.3.4.P,0,0.124,,0
Klinik Siloah,H.3.5.M,,,,<10
Klinik Siloah,H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Klinik Siloah,H.4.1.M,0,0.002,0,31
Klinik Siloah,H.5 Prostatakarzinom, , , , 
Klinik Siloah,H.5.1.F,,,,18
Klinik Siloah,H.5.2.M,,,,<10
Klinik Siloah,I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
Klinik Siloah,"I.1 Gelenkersatz, Totalendoprothese (TEP)", , , , 
Klinik Siloah,I.1.1.M,0,0.002,0,95
Klinik Siloah,I.1.2.M,0,0.008,0,14
Klinik Siloah,I.1.3.M,0,0.001,0,81
Klinik Siloah,I.1.4.M,0,0.01,0,17
Klinik Siloah,I.1.5.M,,,,0
Klinik Siloah,I.2 Operationen an der Wirbels‰ule, , , , 
Klinik Siloah,I.2.1.F,,,,0
Klinik Siloah,I.2.2.M,,,,0
Klinik Siloah,I.3 H¸ftgelenknahe Frakturen, , , , 
Klinik Siloah,I.3.1.M,,,,<10
Klinik Siloah,I.3.2.M,,,,<10
Klinik Siloah,I.3.3.M,,,,0
Klinik Siloah,I.3.4.M,,,,<10
Klinik Siloah,I.3.5.M,,,,<10
Klinik Siloah,I.3.6.M,,,,<10
Klinik Siloah,I.3.7.M,,,,<10
Klinik Siloah,I.3.8.M,,,,<10
Klinik Siloah,"J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Klinik Siloah,J.1 Beatmung, , , , 
Klinik Siloah,J.1.1.M,,,,0
Klinik Siloah,J.2 Sepsis, , , , 
Klinik Siloah,J.2.1.M,,,,<10
Institution,Indikator,beobachtete Rate 2012,erwartete Rate 2012,SMR 2012,Fallzahl 2012
Hirslanden Klinik Belair,A Erkrankungen des Herzens, , , , 
Hirslanden Klinik Belair,A.1 Herzinfarkt, , , , 
Hirslanden Klinik Belair,A.1.1.M,,,,<10
Hirslanden Klinik Belair,A.1.2.M,,,,0
Hirslanden Klinik Belair,A.1.3.M,,,,0
Hirslanden Klinik Belair,A.1.4.M,,,,<10
Hirslanden Klinik Belair,A.1.5.M,,,,0
Hirslanden Klinik Belair,A.1.6.P,0,0.595,,0
Hirslanden Klinik Belair,A.1.7.M,,,,<10
Hirslanden Klinik Belair,A.1.8.M,,,,0
Hirslanden Klinik Belair,A.1.9.P,0,0.024,,0
Hirslanden Klinik Belair,A.1.10.M,,,,<10
Hirslanden Klinik Belair,A.1.11.M,,,,0
Hirslanden Klinik Belair,A.2 Herzinsuffizienz, , , , 
Hirslanden Klinik Belair,A.2.1.M,,,,0
Hirslanden Klinik Belair,A.2.2.M,,,,0
Hirslanden Klinik Belair,A.2.3.M,,,,0
Hirslanden Klinik Belair,A.2.4.M,,,,0
Hirslanden Klinik Belair,A.2.5.M,,,,0
Hirslanden Klinik Belair,A.3 Linksherzkatheter (LHK), , , , 
Hirslanden Klinik Belair,A.3.1.F,,,,0
Hirslanden Klinik Belair,A.3.2.M,,,,0
Hirslanden Klinik Belair,"A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19), Mortalit‰t",,,,0
Hirslanden Klinik Belair,A.3.4.M,,,,0
Hirslanden Klinik Belair,A.3.5.P,,,,0
Hirslanden Klinik Belair,A.3.6.F,,,,0
Hirslanden Klinik Belair,A.4 Herzrhythmusstˆrungen, , , , 
Hirslanden Klinik Belair,A.4.1.F,,,,0
Hirslanden Klinik Belair,A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Hirslanden Klinik Belair,A.5.1.F,,,,0
Hirslanden Klinik Belair,A.5.2.F,,,,0
Hirslanden Klinik Belair,A.6 Ablative Therapie, , , , 
Hirslanden Klinik Belair,A.6.1.F,,,,0
Hirslanden Klinik Belair,A.6.2.F,,,,0
Hirslanden Klinik Belair,A.7 Operationen am Herzen, , , , 
Hirslanden Klinik Belair,A.7.1.F,,,,0
Hirslanden Klinik Belair,A.7.2.F,,,,0
Hirslanden Klinik Belair,A.7.3.F,,,,0
Hirslanden Klinik Belair,A.7.4.F,,,,0
Hirslanden Klinik Belair,A.7.5.F,,,,0
Hirslanden Klinik Belair,A.7.6.F,,,,0
Hirslanden Klinik Belair,A.7.7.M,,,,0
Hirslanden Klinik Belair,A.7.8.M,,,,0
Hirslanden Klinik Belair,A.7.9.M,,,,0
Hirslanden Klinik Belair,A.7.10.M,,,,0
Hirslanden Klinik Belair,A.7.11.M,,,,0
Hirslanden Klinik Belair,A.7.12.M,,,,0
Hirslanden Klinik Belair,A.7.13.M,,,,0
Hirslanden Klinik Belair,A.7.14.M,,,,0
Hirslanden Klinik Belair,A.7.15.M,,,,0
Hirslanden Klinik Belair,A.7.16.M,,,,0
Hirslanden Klinik Belair,A.7.17.M,,,,0
Hirslanden Klinik Belair,A.7.18.P,,,,0
Hirslanden Klinik Belair,B.1 Schlaganfall, , , , 
Hirslanden Klinik Belair,B.1.1.M,,,,0
Hirslanden Klinik Belair,B.1.2.M,,,,0
Hirslanden Klinik Belair,B.1.3.M,,,,0
Hirslanden Klinik Belair,B.1.4.M,,,,0
Hirslanden Klinik Belair,B.1.5.M,,,,0
Hirslanden Klinik Belair,B.1.6.P,,,,0
Hirslanden Klinik Belair,B.1.7.M,,,,0
Hirslanden Klinik Belair,B.1.8.M,,,,0
Hirslanden Klinik Belair,B.1.9.P,,,,0
Hirslanden Klinik Belair,B.1.9.M,,,,0
Hirslanden Klinik Belair,B.1.10.M,,,,0
Hirslanden Klinik Belair,B.1.11.M,,,,0
Hirslanden Klinik Belair,B.1.12.P,,,,0
Hirslanden Klinik Belair,B.1.12.M,,,,0
Hirslanden Klinik Belair,B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Hirslanden Klinik Belair,B.2.1.M,,,,0
Hirslanden Klinik Belair,B.2.2.P,,,,0
Hirslanden Klinik Belair,C Geriatrische Fr¸hrehablitation, , , , 
Hirslanden Klinik Belair,C.1 Geriatrische Fr¸hrehabilitation, , , , 
Hirslanden Klinik Belair,C.1.1.F,,,,0
Hirslanden Klinik Belair,C.1.2.P,,,,0
Hirslanden Klinik Belair,C.1.3.S,,,,0
Hirslanden Klinik Belair,D Erkrankungen der Lunge, , , , 
Hirslanden Klinik Belair,D.1 Lungenentz¸ndung (Pneumonie), , , , 
Hirslanden Klinik Belair,D.1.1.M,,,,0
Hirslanden Klinik Belair,D.1.2.M,,,,0
Hirslanden Klinik Belair,D.1.3.M,,,,0
Hirslanden Klinik Belair,D.1.4.M,,,,0
Hirslanden Klinik Belair,D.1.5.M,,,,0
Hirslanden Klinik Belair,D.1.6.M,,,,0
Hirslanden Klinik Belair,D.1.7.M,,,,0
Hirslanden Klinik Belair,D.1.8.M,,,,0
Hirslanden Klinik Belair,D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Hirslanden Klinik Belair,D.2.1.M,,,,0
Hirslanden Klinik Belair,D.2.2.M,,,,0
Hirslanden Klinik Belair,D.2.3.M,,,,0
Hirslanden Klinik Belair,D.2.4.M,,,,0
Hirslanden Klinik Belair,D.2.5.M,,,,0
Hirslanden Klinik Belair,D.2.6.P,,,,0
Hirslanden Klinik Belair,D.2.6.M,,,,0
Hirslanden Klinik Belair,D.3 Lungenkrebs, , , , 
Hirslanden Klinik Belair,D.3.1.F,,,,0
Hirslanden Klinik Belair,D.4 Operationen an der Lunge, , , , 
Hirslanden Klinik Belair,D.4.1.M,,,,0
Hirslanden Klinik Belair,D.4.2.P,,,,0
Hirslanden Klinik Belair,D.4.2.M,,,,0
Hirslanden Klinik Belair,D.4.3.M,,,,0
Hirslanden Klinik Belair,D.4.4.P,,,,0
Hirslanden Klinik Belair,E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Hirslanden Klinik Belair,E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Hirslanden Klinik Belair,E.1.1.M,0,0.002,0,19
Hirslanden Klinik Belair,E.1.2.P,0.947,0.945,,18
Hirslanden Klinik Belair,E.2 Hernienoperationen, , , , 
Hirslanden Klinik Belair,E.2.1.M,0,0.002,0,99
Hirslanden Klinik Belair,E.2.2.M,,,,0
Hirslanden Klinik Belair,E.3 Eingriffe an der Schilddr¸se, , , , 
Hirslanden Klinik Belair,E.3.1.F,,,,<10
Hirslanden Klinik Belair,E.3.2.P,0,0.003,,0
Hirslanden Klinik Belair,E.3.3.F,,,,0
Hirslanden Klinik Belair,E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Hirslanden Klinik Belair,E.4.1.M,0,0.035,0,19
Hirslanden Klinik Belair,E.4.2.M,,,,<10
Hirslanden Klinik Belair,E.4.3.M,,,,<10
Hirslanden Klinik Belair,E.4.4.M,,,,<10
Hirslanden Klinik Belair,E.4.5.M,,,,<10
Hirslanden Klinik Belair,E.4.6.M,,,,<10
Hirslanden Klinik Belair,E.4.7.M,,,,0
Hirslanden Klinik Belair,E.4.8.F,,,,<10
Hirslanden Klinik Belair,E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,0
Hirslanden Klinik Belair,E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,<10
Hirslanden Klinik Belair,E.5 Operationen am Magen, , , , 
Hirslanden Klinik Belair,E.5.1.F,,,,<10
Hirslanden Klinik Belair,E.5.2.M,,,,0
Hirslanden Klinik Belair,E.5.3.M,,,,0
Hirslanden Klinik Belair,E.6 Operationen am ÷sophagus, , , , 
Hirslanden Klinik Belair,E.6.1.M,,,,0
Hirslanden Klinik Belair,E.7 Operationen am Pankreas, , , , 
Hirslanden Klinik Belair,E.7.1.M,,,,0
Hirslanden Klinik Belair,F Operationen an Gef‰ssen, , , , 
Hirslanden Klinik Belair,F.1 Extrakranielle Gef‰ssoperationen, , , , 
Hirslanden Klinik Belair,F.1.1.M,,,,0
Hirslanden Klinik Belair,F.1.2.M,,,,0
Hirslanden Klinik Belair,F.1.3.F,,,,0
Hirslanden Klinik Belair,F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Hirslanden Klinik Belair,F.2.1.F,,,,0
Hirslanden Klinik Belair,F.2.2.M,,,,0
Hirslanden Klinik Belair,F.2.3.M,,,,0
Hirslanden Klinik Belair,F.2.4.F,,,,0
Hirslanden Klinik Belair,F.2.5.M,,,,0
Hirslanden Klinik Belair,F.3 Operationen an Becken≠/Beinarterien, , , , 
Hirslanden Klinik Belair,F.3.1.F,,,,0
Hirslanden Klinik Belair,F.3.2.M,,,,0
Hirslanden Klinik Belair,F.3.3.M,,,,0
Hirslanden Klinik Belair,F.3.4.M,,,,0
Hirslanden Klinik Belair,F.3.5.M,,,,0
Hirslanden Klinik Belair,F.3.6.M,,,,0
Hirslanden Klinik Belair,F.3.7.M,,,,0
Hirslanden Klinik Belair,F.3.8.F,,,,0
Hirslanden Klinik Belair,F.3.9.F,,,,0
Hirslanden Klinik Belair,F.4 Amputationen, , , , 
Hirslanden Klinik Belair,F.4.1.M,,,,<10
Hirslanden Klinik Belair,F.4.2.M,,,,0
Hirslanden Klinik Belair,F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Hirslanden Klinik Belair,F.5.1.F,,,,0
Hirslanden Klinik Belair,F.5.2.F,,,,0
Hirslanden Klinik Belair,F.5.3.F,,,,0
Hirslanden Klinik Belair,G Geburtshilfe und Frauenheilkunde, , , , 
Hirslanden Klinik Belair,G.1 Geburten, , , , 
Hirslanden Klinik Belair,G.1.1.F,,,,0
Hirslanden Klinik Belair,G.1.1.P,,,,0
Hirslanden Klinik Belair,G.1.2.P,,,,0
Hirslanden Klinik Belair,G.1.3.P,,,,0
Hirslanden Klinik Belair,G.1.4.P,,,,0
Hirslanden Klinik Belair,G.2 Neugeborene, , , , 
Hirslanden Klinik Belair,G.2.1.F,,,,0
Hirslanden Klinik Belair,G.2.2.F,,,,0
Hirslanden Klinik Belair,G.2.3.F,,,,0
Hirslanden Klinik Belair,G.2.4.F,,,,0
Hirslanden Klinik Belair,G.2.5.F,,,,0
Hirslanden Klinik Belair,G.2.6.F,,,,0
Hirslanden Klinik Belair,G.2.7.F,,,,0
Hirslanden Klinik Belair,G.2.8.F,,,,0
Hirslanden Klinik Belair,G.2.9.F,,,,0
Hirslanden Klinik Belair,G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Hirslanden Klinik Belair,G.3.1.M,0,0,0,16
Hirslanden Klinik Belair,G.3.2.P,0.75,0.745,,12
Hirslanden Klinik Belair,G.4 Brustkrebs, , , , 
Hirslanden Klinik Belair,G.4.1.F,,,,<10
Hirslanden Klinik Belair,G.5 Eingriffe an der Brust, , , , 
Hirslanden Klinik Belair,G.5.1.F,,,,<10
Hirslanden Klinik Belair,G.5.2.F,,,,<10
Hirslanden Klinik Belair,G.5.3.P,0,0.72,,0
Hirslanden Klinik Belair,H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Hirslanden Klinik Belair,H.1 Entfernung der Niere (Nephrektomie), , , , 
Hirslanden Klinik Belair,H.1.1.M,,,,0
Hirslanden Klinik Belair,H.1.2.P,,,,0
Hirslanden Klinik Belair,H.1.3.P Anteil partielle Nephrektomie,,,,0
Hirslanden Klinik Belair,H.1.3.M,,,,0
Hirslanden Klinik Belair,H.1.4.P,,,,0
Hirslanden Klinik Belair,H.2 Nierensteine, , , , 
Hirslanden Klinik Belair,H.2.1.F,,,,0
Hirslanden Klinik Belair,H.2.2.P,,,,0
Hirslanden Klinik Belair,H.3 Eingriffe an der Harnblase, , , , 
Hirslanden Klinik Belair,H.3.1.F,,,,12
Hirslanden Klinik Belair,H.3.2.F,,,,14
Hirslanden Klinik Belair,H.3.3.F,,,,12
Hirslanden Klinik Belair,H.3.4.P,,,,<10
Hirslanden Klinik Belair,H.3.5.M,,,,0
Hirslanden Klinik Belair,H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Hirslanden Klinik Belair,H.4.1.M,0,0.002,0,13
Hirslanden Klinik Belair,H.5 Prostatakarzinom, , , , 
Hirslanden Klinik Belair,H.5.1.F,,,,<10
Hirslanden Klinik Belair,H.5.2.M,,,,0
Hirslanden Klinik Belair,I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
Hirslanden Klinik Belair,"I.1 Gelenkersatz, Totalendoprothese (TEP)", , , , 
Hirslanden Klinik Belair,I.1.1.M,0,0.001,0,104
Hirslanden Klinik Belair,I.1.2.M,,,,<10
Hirslanden Klinik Belair,I.1.3.M,0,0.001,0,147
Hirslanden Klinik Belair,I.1.4.M,,,,<10
Hirslanden Klinik Belair,I.1.5.M,,,,0
Hirslanden Klinik Belair,I.2 Operationen an der Wirbels‰ule, , , , 
Hirslanden Klinik Belair,I.2.1.F,,,,134
Hirslanden Klinik Belair,I.2.2.M,0,0,0,57
Hirslanden Klinik Belair,I.3 H¸ftgelenknahe Frakturen, , , , 
Hirslanden Klinik Belair,I.3.1.M,,,,<10
Hirslanden Klinik Belair,I.3.2.M,,,,0
Hirslanden Klinik Belair,I.3.3.M,,,,0
Hirslanden Klinik Belair,I.3.4.M,,,,0
Hirslanden Klinik Belair,I.3.5.M,,,,0
Hirslanden Klinik Belair,I.3.6.M,,,,<10
Hirslanden Klinik Belair,I.3.7.M,,,,0
Hirslanden Klinik Belair,I.3.8.M,,,,<10
Hirslanden Klinik Belair,"J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Hirslanden Klinik Belair,J.1 Beatmung, , , , 
Hirslanden Klinik Belair,J.1.1.M,,,,0
Hirslanden Klinik Belair,J.2 Sepsis, , , , 
Hirslanden Klinik Belair,J.2.1.M,,,,0
Institution,Indikator,beobachtete Rate 2012,erwartete Rate 2012,SMR 2012,Fallzahl 2012
Klinik Hohmad AG,A Erkrankungen des Herzens, , , , 
Klinik Hohmad AG,A.1 Herzinfarkt, , , , 
Klinik Hohmad AG,A.1.1.M,,,,0
Klinik Hohmad AG,A.1.2.M,,,,0
Klinik Hohmad AG,A.1.3.M,,,,0
Klinik Hohmad AG,A.1.4.M,,,,0
Klinik Hohmad AG,A.1.5.M,,,,0
Klinik Hohmad AG,A.1.6.P,,,,0
Klinik Hohmad AG,A.1.7.M,,,,0
Klinik Hohmad AG,A.1.8.M,,,,0
Klinik Hohmad AG,A.1.9.P,,,,0
Klinik Hohmad AG,A.1.10.M,,,,0
Klinik Hohmad AG,A.1.11.M,,,,0
Klinik Hohmad AG,A.2 Herzinsuffizienz, , , , 
Klinik Hohmad AG,A.2.1.M,,,,0
Klinik Hohmad AG,A.2.2.M,,,,0
Klinik Hohmad AG,A.2.3.M,,,,0
Klinik Hohmad AG,A.2.4.M,,,,0
Klinik Hohmad AG,A.2.5.M,,,,0
Klinik Hohmad AG,A.3 Linksherzkatheter (LHK), , , , 
Klinik Hohmad AG,A.3.1.F,,,,0
Klinik Hohmad AG,A.3.2.M,,,,0
Klinik Hohmad AG,"A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19), Mortalit‰t",,,,0
Klinik Hohmad AG,A.3.4.M,,,,0
Klinik Hohmad AG,A.3.5.P,,,,0
Klinik Hohmad AG,A.3.6.F,,,,0
Klinik Hohmad AG,A.4 Herzrhythmusstˆrungen, , , , 
Klinik Hohmad AG,A.4.1.F,,,,0
Klinik Hohmad AG,A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Klinik Hohmad AG,A.5.1.F,,,,0
Klinik Hohmad AG,A.5.2.F,,,,0
Klinik Hohmad AG,A.6 Ablative Therapie, , , , 
Klinik Hohmad AG,A.6.1.F,,,,0
Klinik Hohmad AG,A.6.2.F,,,,0
Klinik Hohmad AG,A.7 Operationen am Herzen, , , , 
Klinik Hohmad AG,A.7.1.F,,,,0
Klinik Hohmad AG,A.7.2.F,,,,0
Klinik Hohmad AG,A.7.3.F,,,,0
Klinik Hohmad AG,A.7.4.F,,,,0
Klinik Hohmad AG,A.7.5.F,,,,0
Klinik Hohmad AG,A.7.6.F,,,,0
Klinik Hohmad AG,A.7.7.M,,,,0
Klinik Hohmad AG,A.7.8.M,,,,0
Klinik Hohmad AG,A.7.9.M,,,,0
Klinik Hohmad AG,A.7.10.M,,,,0
Klinik Hohmad AG,A.7.11.M,,,,0
Klinik Hohmad AG,A.7.12.M,,,,0
Klinik Hohmad AG,A.7.13.M,,,,0
Klinik Hohmad AG,A.7.14.M,,,,0
Klinik Hohmad AG,A.7.15.M,,,,0
Klinik Hohmad AG,A.7.16.M,,,,0
Klinik Hohmad AG,A.7.17.M,,,,0
Klinik Hohmad AG,A.7.18.P,,,,0
Klinik Hohmad AG,B.1 Schlaganfall, , , , 
Klinik Hohmad AG,B.1.1.M,,,,0
Klinik Hohmad AG,B.1.2.M,,,,0
Klinik Hohmad AG,B.1.3.M,,,,0
Klinik Hohmad AG,B.1.4.M,,,,0
Klinik Hohmad AG,B.1.5.M,,,,0
Klinik Hohmad AG,B.1.6.P,,,,0
Klinik Hohmad AG,B.1.7.M,,,,0
Klinik Hohmad AG,B.1.8.M,,,,0
Klinik Hohmad AG,B.1.9.P,,,,0
Klinik Hohmad AG,B.1.9.M,,,,0
Klinik Hohmad AG,B.1.10.M,,,,0
Klinik Hohmad AG,B.1.11.M,,,,0
Klinik Hohmad AG,B.1.12.P,,,,0
Klinik Hohmad AG,B.1.12.M,,,,0
Klinik Hohmad AG,B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Klinik Hohmad AG,B.2.1.M,,,,0
Klinik Hohmad AG,B.2.2.P,,,,0
Klinik Hohmad AG,C Geriatrische Fr¸hrehablitation, , , , 
Klinik Hohmad AG,C.1 Geriatrische Fr¸hrehabilitation, , , , 
Klinik Hohmad AG,C.1.1.F,,,,0
Klinik Hohmad AG,C.1.2.P,,,,0
Klinik Hohmad AG,C.1.3.S,,,,0
Klinik Hohmad AG,D Erkrankungen der Lunge, , , , 
Klinik Hohmad AG,D.1 Lungenentz¸ndung (Pneumonie), , , , 
Klinik Hohmad AG,D.1.1.M,,,,0
Klinik Hohmad AG,D.1.2.M,,,,0
Klinik Hohmad AG,D.1.3.M,,,,0
Klinik Hohmad AG,D.1.4.M,,,,0
Klinik Hohmad AG,D.1.5.M,,,,0
Klinik Hohmad AG,D.1.6.M,,,,0
Klinik Hohmad AG,D.1.7.M,,,,0
Klinik Hohmad AG,D.1.8.M,,,,0
Klinik Hohmad AG,D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Klinik Hohmad AG,D.2.1.M,,,,0
Klinik Hohmad AG,D.2.2.M,,,,0
Klinik Hohmad AG,D.2.3.M,,,,0
Klinik Hohmad AG,D.2.4.M,,,,0
Klinik Hohmad AG,D.2.5.M,,,,0
Klinik Hohmad AG,D.2.6.P,,,,0
Klinik Hohmad AG,D.2.6.M,,,,0
Klinik Hohmad AG,D.3 Lungenkrebs, , , , 
Klinik Hohmad AG,D.3.1.F,,,,0
Klinik Hohmad AG,D.4 Operationen an der Lunge, , , , 
Klinik Hohmad AG,D.4.1.M,,,,0
Klinik Hohmad AG,D.4.2.P,,,,0
Klinik Hohmad AG,D.4.2.M,,,,0
Klinik Hohmad AG,D.4.3.M,,,,0
Klinik Hohmad AG,D.4.4.P,,,,0
Klinik Hohmad AG,E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Klinik Hohmad AG,E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Klinik Hohmad AG,E.1.1.M,,,,<10
Klinik Hohmad AG,E.1.2.P,,,,<10
