hospital_name,indicator,observed_rate_2008,expected_rate_2008,SMR_2008,number_of_cases_2008,observed_rate_2009,expected_rate_2009,SMR_2009,number_of_cases_2009,observed_rate_2010,expected_rate_2010,SMR_2010,number_of_cases_2010,observed_rate_2011,expected_rate_2011,SMR_2011,number_of_cases_2011,observed_rate_2012,expected_rate_2012,SMR_2012,number_of_cases_2012,observed_rate_2013,expected_rate_2013,SMR_2013,number_of_cases_2013,observed_rate_2014,expected_rate_2014,SMR_2014,number_of_cases_2014,observed_rate_2015,expected_rate_2015,SMR_2015,number_of_cases_2015,observed_rate_2016,expected_rate_2016,SMR_2016,number_of_cases_2016,observed_rate_2017,expected_rate_2017,SMR_2017,number_of_cases_2017,observed_rate_2018,expected_rate_2018,SMR_2018,number_of_cases_2018,observed_rate_2019,expected_rate_2019,SMR_2019,number_of_cases_2019,observed_rate_2020,expected_rate_2020,SMR_2020,number_of_cases_2020,observed_rate_2021,expected_rate_2021,SMR_2021,number_of_cases_2021
Kantonsspital Baden AG,I.2.7.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.002,0,44,0.019,0.004,5.4,52,,,,1,,,,1,,,,3,,,,6,,,,3
Kantonsspital Baden AG,I.2.8.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,-,0,0.001,0,34,0,0.001,0,89,0,0.003,0,86,0,0,0,88,0,0,0,84
Kantonsspital Baden AG,I.2.9.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,-,0,0.001,0,13,0,0.002,0,35,0,0.001,0,37,0,0.001,0,51,0,0,,34
Kantonsspital Baden AG,I.2.10.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,-,0,0.004,0,16,0.053,0.003,17.8,19,0,0.005,0,17,0,0.002,0,23,0,0.002,0,36
Kantonsspital Baden AG,"I.2.11.M Exzision von Bandscheibengewebe (ohne Tumor, Trauma, komplexe OP an Wirbels‰ule), Mortalit‰t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,16,0,0,0,18,0,0,,39,0,0.001,0,53,,,,,,,,,,,,
Kantonsspital Baden AG,"I.2.12.M Dekompression der Wirbels‰ule ohne weitere Eingriffe an der Wirbels‰ule, Mortalit‰t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0.001,0,10,0,0,0,22,0,0.001,0,17,,,,,,,,,,,,
Kantonsspital Baden AG,I.2.13.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.005,0,28,0,0.004,0,33,0,0.002,0,46,0,0.003,0,58,0,0.002,0,45,0,0.002,0,84,0,0.004,0,63
Kantonsspital Baden AG,I.2.14.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.03,0,11,0.077,0.025,3.1,39,0.056,0.017,3.3,18,,,,8,0.01,0.01,1,101,0,0.007,0,90,0.016,0.011,1.5,122
Kantonsspital Baden AG,I.2.15.P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.005,,0,0,0.006,,0,0,0.007,,0,,,,1,0,0.008,,0,,,,1,,,,1
Kantonsspital Baden AG,I.2.16.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,67,,,,60,,,,56,,,,75,,,,57,,,,58
Kantonsspital Baden AG,I.2.17.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,,,,133,,,,139,,,,132,,,,100,,,,106,,,,119
Kantonsspital Baden AG,"I.4 Bˆsartige Neubildungen von Knochen, Gelenken und Bindegewebe",,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , , , , , , , , , , , , , , , , , , , , , , ,,,,
Kantonsspital Baden AG,I.4.1.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,11,,,,20,,,,12,,,,21,,,,15,,,,4
Kantonsspital Baden AG,J.1.4.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.333,0.277,1.2,129,0.321,0.271,1.2,162,0.315,0.302,1,165,0.305,0.303,1,174,0.28,0.291,1,193,0.192,0.296,0.6,261,0.298,0.291,1,235
Kantonsspital Baden AG,J.2.2.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.304,0.234,1.3,138,0.394,0.231,1.7,109,0.357,0.235,1.5,129,0.324,0.212,1.5,105,0.506,0.343,1.5,77,0.354,0.349,1,65,0.283,0.22,1.3,113
Kantonsspital Baden AG,J.2.3.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,2,,,,2,,,,4,0.162,0.128,1.3,74,0.139,0.124,1.1,72,0.35,0.102,3.4,20
Kantonsspital Baden AG,J.2.4.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.172,0.119,1.4,290,0.162,0.113,1.4,321,0.174,0.114,1.5,265,0.199,0.113,1.8,267,0.407,0.25,1.6,59,0.3,0.282,1.1,130,0.337,0.296,1.1,86
Kantonsspital Baden AG,J.2.5.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.537,0.382,1.4,67,0.476,0.388,1.2,63,0.5,0.388,1.3,40,0.483,0.391,1.2,60,0.5,0.429,1.2,34,0.388,0.464,0.8,49,0.426,0.344,1.2,61
Kantonsspital Baden AG,A.1.12.X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.2,,,206,5,,,217,6.1,,,225,5.4,,,238,4.9,,,237,5.1,,,242,4.8,,,288
Kantonsspital Baden AG,B.1.15.X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,252,8.1,,,277,7.3,,,246,6.7,,,269,7.3,,,265,5.7,,,283,6.5,,,324
Kantonsspital Baden AG,F.1.5.X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,32,7.7,,,24,10.3,,,35,10.5,,,23,10.5,,,30,6,,,20,8.9,,,23
Kantonsspital Baden AG,I.1.23.X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,185,7.3,,,202,7.5,,,210,6.5,,,174,6,,,199,5.4,,,210,5.1,,,234
Kantonsspital Baden AG,I.1.24.X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,,,155,7.7,,,148,8.6,,,144,7.5,,,131,6.6,,,150,6.2,,,147,6.2,,,169
Klinik Hirslanden AG,A.3.7.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002,0.012,0.2,815,0.003,0.013,0.2,736,0.003,0.013,0.2,709,0,0.012,0,379,0.012,0.015,0.8,341,0.015,0.016,1,323,0.006,0.015,0.4,308
Klinik Hirslanden AG,A.3.8.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,0.007,0.2,668,0.006,0.012,0.5,648,0.003,0.007,0.4,698,0.001,0.007,0.2,883,0.001,0.009,0.1,915,0.004,0.008,0.5,802,0.001,0.006,0.2,952
Klinik Hirslanden AG,A.7.23.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.026,0,25,0.047,0.017,2.7,43,0.048,0.031,1.5,42,0.026,0.044,0.6,38,0.045,0.036,1.3,44,0.029,0.022,1.3,34,0.075,0.032,2.4,53
Klinik Hirslanden AG,"B Erkrankungen des Nervensystems, Schlaganfall (Stroke)",,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Klinik Hirslanden AG,B.1.14.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,0.209,1.4,10,0.375,0.225,1.7,16,0.25,0.213,1.2,12,0.2,0.248,0.8,10,0.125,0.23,0.5,16,0.185,0.226,0.8,27,0.364,0.23,1.6,22
Klinik Hirslanden AG,B.1.14.P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.074,0.082,,10,0.091,0.079,,16,0.073,0.074,,12,0.05,0.068,,10,0.06,0.064,,16,0.087,0.073,,27,0.084,0.061,,22
Klinik Hirslanden AG,B.3 Bˆsartige Neubildungen des Gehirns oder der Hirnh‰ute,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , , , , , , , , , , , , , , , , , , , , , , ,,,,
Klinik Hirslanden AG,B.3.1.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,51,,,,83,,,,86,,,,86,,,,83,,,,79
Klinik Hirslanden AG,B.3.2.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.015,0,35,0,0.009,0,42,0,0.011,0,57,0,0.014,0,57,0.018,0.012,1.5,55,0.017,0.036,0.5,59,0,0.017,0,44
Klinik Hirslanden AG,B.4 Epilepsie,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Klinik Hirslanden AG,B.4.1.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,55,,,,41,,,,80,,,,98,,,,90,,,,75
Klinik Hirslanden AG,B.4.2.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,0,,,,5,,,,3,,,,5,,,,3,,,,2
Klinik Hirslanden AG,B.5 Multiple Sklerose,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Klinik Hirslanden AG,B.5.1.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,7,,,,4,,,,11,,,,10,,,,10,,,,11
Klinik Hirslanden AG,D.1.9.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.002,0,10,,,,8,,,,4,,,,1,,,,5,,,,6,0,0.001,0,17
Klinik Hirslanden AG,D.1.10.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.01,0,21,0.111,0.007,16.6,18,0,0.01,0,16,0,0.008,0,29,0,0.007,0,17,0.019,0.01,1.9,52,0.097,0.015,6.6,72
Klinik Hirslanden AG,D.1.11.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01,0.036,0.3,98,0.013,0.032,0.4,79,0,0.032,0,70,0.041,0.035,1.2,73,0.031,0.03,1,64,0.081,0.087,0.9,123,0.105,0.082,1.3,114
Klinik Hirslanden AG,D.1.12.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143,0.092,1.6,35,0.222,0.088,2.5,36,0.03,0.093,0.3,33,0.061,0.085,0.7,33,0.051,0.082,0.6,39,0.173,0.19,0.9,52,0.256,0.191,1.3,39
Klinik Hirslanden AG,E Erkrankungen der Bauchorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Klinik Hirslanden AG,E.4 Erkrankungen von Dickdarm und Enddarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Klinik Hirslanden AG,E.4.8.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024,0.055,0.4,85,0.016,0.051,0.3,63,0.022,0.042,0.5,46,0.043,0.058,0.7,46,0.079,0.052,1.5,38,0.085,0.061,1.4,59,0.017,0.038,0.5,58
Klinik Hirslanden AG,E.4.15.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.059,0.058,1,17,0.214,0.051,4.2,14,0.1,0.105,1,10,,,,7,,,,8,,,,5,0.1,0.088,1.1,10
Klinik Hirslanden AG,E.4.15.P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.091,0.06,,17,0.074,0.057,,14,0.071,0.055,,10,,,,7,,,,8,,,,5,0.069,0.051,,10
Klinik Hirslanden AG,E.5 Erkrankungen des Magens,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Klinik Hirslanden AG,E.5.6.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.044,0.024,1.8,45,0.019,0.024,0.8,52,0.005,0.008,0.7,198,0.016,0.012,1.3,183,0.006,0.008,0.7,176,0.015,0.014,1.1,131,0,0.004,0,160
Klinik Hirslanden AG,E.7.2.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15,0.043,3.5,20,0.042,0.058,0.7,24,0.038,0.055,0.7,26,0.032,0.083,0.4,31,,,,,,,,,,,,
Klinik Hirslanden AG,E.8 Bariatrische Chirurgie,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , , , , , , ,,,,,,,,,,,,,,,,,,,,
Klinik Hirslanden AG,E.8.1.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0,17.3,159,0.006,0,14.4,167,0,0.001,0,173,0,0,,155,0,0.002,0,146,0,0,,109,0,0,0,142
Klinik Hirslanden AG,F.2 Erkrankungen der Aorta,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Klinik Hirslanden AG,F.2.7.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,75,,,,56,,,,47,,,,55,,,,66,,,,55
Klinik Hirslanden AG,F.2.8.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,,,3,,,,0,,,,0,,,,3,,,,0
Klinik Hirslanden AG,F.2.9.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,5,,,,7,,,,1,,,,-,,,,5,,,,5
Klinik Hirslanden AG,F.2.10.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.038,0,14,,,,6,,,,5,0,0.058,0,12,0,0.058,0,20,0.043,0.031,1.4,23,0.032,0.05,0.6,31
Klinik Hirslanden AG,F.2.11.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022,0.042,0.5,45,0.044,0.045,1,45,0,0.039,0,49,0.029,0.051,0.6,35,0.034,0.062,0.6,29,0.023,0.054,0.4,44,0.036,0.086,0.4,28
Klinik Hirslanden AG,F.2.12.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,2,,,,0,,,,3,,,,0,,,,0,,,,1
Klinik Hirslanden AG,F.2.6.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,3,,,,3,,,,5,,,,6,,,,3,,,,1
Klinik Hirslanden AG,F.3.1.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028,0.043,0.7,72,0.012,0.03,0.4,84,0.032,0.038,0.9,93,0.058,0.045,1.3,103,0.019,0.041,0.4,108,0.038,0.051,0.8,130,0.009,0.047,0.2,115
Klinik Hirslanden AG,F.6 Arteriovenˆser Shunt,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , , , , , , , , , , , , , , , , , , , , , , ,,,,
Klinik Hirslanden AG,F.6.1.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,4,,,,7,,,,4,,,,6,,,,7,,,,14
Klinik Hirslanden AG,G.1.5.P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.597,0.278,,521,0.552,0.276,,458,0.564,0.268,,452,0.552,0.266,,403,0.534,0.265,,401,0.534,0.273,,428,0.518,0.277,,495
Klinik Hirslanden AG,G.1.6.P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.576,0.25,,262,0.49,0.246,,204,0.522,0.238,,202,0.444,0.237,,154,0.479,0.235,,175,0.494,0.241,,207,0.459,0.247,,233
Klinik Hirslanden AG,G.1.7.P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.62,0.356,,259,0.614,0.355,,254,0.604,0.343,,250,0.65,0.338,,249,0.585,0.339,,226,0.579,0.349,,221,0.586,0.347,,262
Klinik Hirslanden AG,G.4 Bˆsartige Neubildungen der Brust und der weiblichen Geschlechtsorgane,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , , , , , , , , , , , , , , , , , , , , , , ,,,,
Klinik Hirslanden AG,G.4.2.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403,,,,353,,,,322,,,,428,,,,569,,,,559,,,,561
Klinik Hirslanden AG,G.4.3.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,33,,,,23,,,,24,,,,20,,,,34,,,,35
Klinik Hirslanden AG,G.4.4.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.005,0,22,0.062,0.016,3.9,16,0,0,,13,0,0.005,0,14,,,,9,0,0.007,0,20,0,0.015,0,18
Klinik Hirslanden AG,G.4.5.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,64,,,,54,,,,29,,,,37,,,,45,,,,55
Klinik Hirslanden AG,G.4.6.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.002,0,22,0.067,0.007,9.8,30,0,0.005,0,19,0,0.002,0,15,0.04,0.001,29.5,25,0,0.001,0,29,0,0.001,0,39
Klinik Hirslanden AG,H.4.2.P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,5,,,,4,,,,8,,,,4,,,,6,0.045,0.019,,11
Klinik Hirslanden AG,"I Erkrankungen von Knochen, Gelenken und Bindegewebe",,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Klinik Hirslanden AG,I.1.8.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.001,0,339,0,0.001,0,321,0,0,0,304,0,0,0,250,0,0,0,229,0,0.001,0,211,0,0,0,213
Klinik Hirslanden AG,I.1.9.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.028,0,23,0.056,0.042,1.3,36,0.182,0.042,4.3,22,0,0.019,0,21,0.074,0.042,1.7,27,0.031,0.032,1,32,0,0.032,0,26
Klinik Hirslanden AG,I.1.10.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,0.027,1.1,33,0.067,0.028,2.4,30,0,0.026,0,23,0,0.024,0,39,0.062,0.03,2.1,16,0,0.02,0,17,0,0.024,0,16
Klinik Hirslanden AG,I.1.11.P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,,,,1,,,,2,,,,4,0,0.013,,0,,,,1
Klinik Hirslanden AG,I.1.12.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008,0.003,2.6,125,0,0.004,0,94,0.022,0.005,4.3,89,0.017,0.003,5.7,60,0,0.003,0,32,0,0.002,0,26,0,0.005,0,31
Klinik Hirslanden AG,I.1.13.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,0,,,,4,,,,0,,,,0,,,,0,,,,0
Klinik Hirslanden AG,I.1.14.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.018,0,13,0,0.019,0,16,0,0.006,0,14,0,0.01,0,15,,,,7,0,0.012,0,10,0,0.006,0,13
Klinik Hirslanden AG,I.1.15.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,269,0,0,0,264,0,0,0,254,0,0,0,203,0,0,0,253,0,0,0,251,0.004,0,11.7,281
Klinik Hirslanden AG,I.1.16.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.003,0,28,0,0.001,0,40,0,0.001,0,35,0,0,,23,0,0.002,0,25,0,0.001,0,23,0,0.001,0,23
Klinik Hirslanden AG,I.1.17.P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.011,,0,,,,1,,,,4,0,0.014,,0,,,,3,,,,3,,,,4
Klinik Hirslanden AG,I.1.18.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.004,0,27,0,0.004,0,26,0,0.002,0,31,0,0.002,0,37,0,0.002,0,22,0,0,0,31,0,0,,33
Klinik Hirslanden AG,I.1.19.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,-,,,,3,,,,4,,,,0,,,,1,,,,2
Klinik Hirslanden AG,I.1.20.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,2,,,,7,,,,6,,,,8,,,,5,,,,4
Klinik Hirslanden AG,I.1.21.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,5,0.071,0.02,3.5,14,0,0.023,0,12,,,,4,,,,9,0,0.036,0,15
Klinik Hirslanden AG,I.1.22.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0,,,,1,,,,0,,,,0,,,,0,,,,1
Klinik Hirslanden AG,I.2 Behandlungen/Operationen an der Wirbels‰ule und am R¸ckenmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , , , , , , , , , , , , , , , , , , , , , , ,,,,
Klinik Hirslanden AG,I.2.3.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966,,,,970,,,,954,,,,968,,,,1'008,,,,1'062,,,,1'018
Klinik Hirslanden AG,I.2.4.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,,,,267,,,,196,,,,153,,,,223,,,,216,,,,207
Klinik Hirslanden AG,I.2.5.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,5,0,0.081,0,13,0.071,0.067,1.1,14,0,0.025,0,14,0.036,0.054,0.7,28,0,0.043,0,21
Klinik Hirslanden AG,"I.2.6.M Versteifung der Wirbels‰ule oder Wirbelkˆrperersatz bei Trauma (inkl. komplexe Rekonstitutionen und OP am R¸ckenmark), Mortalit‰t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,0.014,0,14,0,0.021,0,31,0,0.024,0,29,,,,,,,,,,,,
Klinik Hirslanden AG,I.2.7.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003,0.002,1.4,341,0.003,0.003,0.9,368,,,,5,0,0,,10,,,,8,0,0,,11,,,,8
Klinik Hirslanden AG,I.2.8.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,-,0,0.001,0,209,0,0.001,0,211,0,0,,245,0,0,0,224,0,0,0,215
Klinik Hirslanden AG,I.2.9.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,-,0,0,0,116,0,0.001,0,125,0,0.001,0,141,0.008,0.002,4.2,128,0,0,,118
Klinik Hirslanden AG,I.2.10.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,-,0,0.005,0,81,0,0.005,0,79,0,0.005,0,60,0,0.003,0,83,0,0.003,0,89
Klinik Hirslanden AG,"I.2.11.M Exzision von Bandscheibengewebe (ohne Tumor, Trauma, komplexe OP an Wirbels‰ule), Mortalit‰t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.001,0,236,0,0.001,0,231,0.005,0.001,7.2,215,0,0.001,0,218,,,,,,,,,,,,
Klinik Hirslanden AG,"I.2.12.M Dekompression der Wirbels‰ule ohne weitere Eingriffe an der Wirbels‰ule, Mortalit‰t",,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.001,0,143,0,0.001,0,122,0,0.001,0,124,0,0.001,0,117,,,,,,,,,,,,
Klinik Hirslanden AG,I.2.13.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.008,0,77,0,0.004,0,78,0,0.003,0,52,0,0.003,0,69,0,0.003,0,55,0,0.003,0,55,0,0.003,0,37
Klinik Hirslanden AG,I.2.14.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.016,0,165,0.018,0.016,1.1,164,0,0.014,0,104,0,0.011,0,90,0.004,0.011,0.4,244,0,0.009,0,243,0,0.011,0,277
Klinik Hirslanden AG,I.2.15.P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0.005,,0,,,,3,,,,2,,,,1,,,,1,,,,1,,,,1
Klinik Hirslanden AG,I.2.16.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,56,,,,65,,,,48,,,,37,,,,22,,,,41
Klinik Hirslanden AG,I.2.17.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,,,,105,,,,89,,,,67,,,,88,,,,57,,,,60
Klinik Hirslanden AG,"I.4 Bˆsartige Neubildungen von Knochen, Gelenken und Bindegewebe",,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , , , , , , , , , , , , , , , , , , , , , , ,,,,
Klinik Hirslanden AG,I.4.1.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,35,,,,37,,,,53,,,,28,,,,19,,,,30
Klinik Hirslanden AG,J.1.4.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.284,0.275,1,67,0.234,0.303,0.8,137,0.292,0.308,0.9,130,0.347,0.299,1.2,150,0.389,0.293,1.3,108,0.347,0.343,1,144,0.329,0.336,1,161
Klinik Hirslanden AG,J.2.2.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.393,0.246,1.6,28,0.28,0.252,1.1,25,0.459,0.24,1.9,37,0.184,0.228,0.8,38,0.444,0.35,1.3,18,0.294,0.369,0.8,17,0.3,0.237,1.3,50
Klinik Hirslanden AG,J.2.3.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,2,,,,5,,,,5,0,0.104,0,20,0.125,0.126,1,24,0.105,0.099,1.1,19
Klinik Hirslanden AG,J.2.4.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134,0.114,1.2,186,0.109,0.115,0.9,230,0.14,0.111,1.3,250,0.128,0.111,1.2,329,0.182,0.224,0.8,99,0.379,0.291,1.3,87,0.325,0.307,1.1,80
Klinik Hirslanden AG,J.2.5.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.422,0.368,1.1,45,0.395,0.364,1.1,38,0.462,0.377,1.2,52,0.408,0.366,1.1,49,0.379,0.392,1,29,0.594,0.467,1.3,32,0.369,0.353,1,65
Klinik Hirslanden AG,A.1.12.X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.9,,,212,6,,,269,6,,,256,5.3,,,268,5.2,,,214,5.3,,,262,5.2,,,240
Klinik Hirslanden AG,B.1.15.X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,,,135,7.7,,,175,8,,,164,7.6,,,199,7.2,,,267,7.9,,,312,8.4,,,263
Klinik Hirslanden AG,F.1.5.X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,58,4.5,,,66,4.7,,,71,4.9,,,64,5.4,,,60,5.5,,,65,5.6,,,78
Klinik Hirslanden AG,I.1.23.X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.6,,,339,7,,,321,6.8,,,304,6.9,,,250,6.8,,,229,6.2,,,211,5.8,,,213
Klinik Hirslanden AG,I.1.24.X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,,,269,8.2,,,264,7.9,,,254,7.6,,,203,6.8,,,253,6.5,,,251,6.8,,,281
Spital Netz Bern AG,A.3.7.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006,0.011,0.6,160,,,,,,,,,,,,,,,,,,,,,,,,
Spital Netz Bern AG,A.3.8.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016,0.007,2.5,187,,,,,,,,,,,,,,,,,,,,,,,,
Spital Netz Bern AG,A.7.23.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,
Spital Netz Bern AG,"B Erkrankungen des Nervensystems, Schlaganfall (Stroke)",,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , , ,,,,,,,,,,,,,,,,,,,,,,,,
Spital Netz Bern AG,B.1.14.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.289,0.249,1.2,45,,,,,,,,,,,,,,,,,,,,,,,,
Spital Netz Bern AG,B.1.14.P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.137,0.082,,45,,,,,,,,,,,,,,,,,,,,,,,,
Spital Netz Bern AG,B.3 Bˆsartige Neubildungen des Gehirns oder der Hirnh‰ute,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , , ,,,,,,,,,,,,,,,,,,,,,,,,
