hospital_indicator,observed_rate_2011,expected_rate_2011,SMR_2011,number_of_cases_2011
Geburtshaus Ambra E.4.5.M,,,,0
Geburtshaus Ambra E.4.6.M,,,,0
Geburtshaus Ambra E.4.7.M,,,,0
Geburtshaus Ambra E.4.8.F,,,,0
Geburtshaus Ambra E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,0
Geburtshaus Ambra E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,0
Geburtshaus Ambra E.5 Operationen am Magen, , , , 
Geburtshaus Ambra E.5.1.F,,,,0
Geburtshaus Ambra E.5.2.M,,,,0
Geburtshaus Ambra E.5.3.M,,,,0
Geburtshaus Ambra E.6 Operationen am ÷sophagus, , , , 
Geburtshaus Ambra E.6.1.M,,,,0
Geburtshaus Ambra E.7 Operationen am Pankreas, , , , 
Geburtshaus Ambra E.7.1.M,,,,0
Geburtshaus Ambra F Operationen an Gef‰ssen, , , , 
Geburtshaus Ambra F.1 Extrakranielle Gef‰ssoperationen, , , , 
Geburtshaus Ambra F.1.1.M,,,,0
Geburtshaus Ambra F.1.2.M,,,,0
Geburtshaus Ambra F.1.3.F,,,,0
Geburtshaus Ambra F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Geburtshaus Ambra F.2.1.F,,,,0
Geburtshaus Ambra F.2.2.M,,,,0
Geburtshaus Ambra F.2.3.M,,,,0
Geburtshaus Ambra F.2.4.F,,,,0
Geburtshaus Ambra F.2.5.M,,,,0
Geburtshaus Ambra F.3 Operationen an Becken≠/Beinarterien, , , , 
Geburtshaus Ambra F.3.1.F,,,,0
Geburtshaus Ambra F.3.2.M,,,,0
Geburtshaus Ambra F.3.3.M,,,,0
Geburtshaus Ambra F.3.4.M,,,,0
Geburtshaus Ambra F.3.5.M,,,,0
Geburtshaus Ambra F.3.6.M,,,,0
Geburtshaus Ambra F.3.7.M,,,,0
Geburtshaus Ambra F.3.8.F,,,,0
Geburtshaus Ambra F.3.9.F,,,,0
Geburtshaus Ambra F.4 Amputationen, , , , 
Geburtshaus Ambra F.4.1.M,,,,0
Geburtshaus Ambra F.4.2.M,,,,0
Geburtshaus Ambra F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Geburtshaus Ambra F.5.1.F,,,,0
Geburtshaus Ambra F.5.2.F,,,,0
Geburtshaus Ambra F.5.3.F,,,,0
Geburtshaus Ambra G Geburtshilfe und Frauenheilkunde, , , , 
Geburtshaus Ambra G.1 Geburten, , , , 
Geburtshaus Ambra G.1.1.F,,,,29
Geburtshaus Ambra G.1.1.P,0,0,,0
Geburtshaus Ambra G.1.2.P,0,0.031,,0
Geburtshaus Ambra G.1.3.P,0,0.264,,0
Geburtshaus Ambra G.1.4.P,0,0.33,,0
Geburtshaus Ambra G.2 Neugeborene, , , , 
Geburtshaus Ambra G.2.1.F,,,,0
Geburtshaus Ambra G.2.2.F,,,,0
Geburtshaus Ambra G.2.3.F,,,,0
Geburtshaus Ambra G.2.4.F,,,,0
Geburtshaus Ambra G.2.5.F,,,,0
Geburtshaus Ambra G.2.6.F,,,,0
Geburtshaus Ambra G.2.7.F,,,,0
Geburtshaus Ambra G.2.8.F,,,,0
Geburtshaus Ambra G.2.9.F,,,,30
Geburtshaus Ambra G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Geburtshaus Ambra G.3.1.M,,,,0
Geburtshaus Ambra G.3.2.P,,,,0
Geburtshaus Ambra G.4 Brustkrebs, , , , 
Geburtshaus Ambra G.4.1.F,,,,0
Geburtshaus Ambra G.5 Eingriffe an der Brust, , , , 
Geburtshaus Ambra G.5.1.F,,,,0
Geburtshaus Ambra G.5.2.F,,,,0
Geburtshaus Ambra G.5.3.P,,,,0
Geburtshaus Ambra H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Geburtshaus Ambra H.1 Entfernung der Niere (Nephrektomie), , , , 
Geburtshaus Ambra H.1.1.M,,,,0
Geburtshaus Ambra H.1.2.P,,,,0
Geburtshaus Ambra H.1.3.P Anteil partielle Nephrektomie,,,,0
Geburtshaus Ambra H.1.3.M,,,,0
Geburtshaus Ambra H.1.4.P,,,,0
Geburtshaus Ambra H.2 Nierensteine, , , , 
Geburtshaus Ambra H.2.1.F,,,,0
Geburtshaus Ambra H.2.2.P,,,,0
Geburtshaus Ambra H.3 Eingriffe an der Harnblase, , , , 
Geburtshaus Ambra H.3.1.F,,,,0
Geburtshaus Ambra H.3.2.F,,,,0
Geburtshaus Ambra H.3.3.F,,,,0
Geburtshaus Ambra H.3.4.P,,,,0
Geburtshaus Ambra H.3.5.M,,,,0
Geburtshaus Ambra H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Geburtshaus Ambra H.4.1.M,,,,0
Geburtshaus Ambra H.5 Prostatakarzinom, , , , 
Geburtshaus Ambra H.5.1.F,,,,0
Geburtshaus Ambra H.5.2.M,,,,0
Geburtshaus Ambra I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
"Geburtshaus Ambra I.1 Gelenkersatz, Totalendoprothese (TEP)", , , , 
Geburtshaus Ambra I.1.1.M,,,,0
Geburtshaus Ambra I.1.2.M,,,,0
Geburtshaus Ambra I.1.3.M,,,,0
Geburtshaus Ambra I.1.4.M,,,,0
Geburtshaus Ambra I.1.5.M,,,,0
Geburtshaus Ambra I.2 Operationen an der Wirbels‰ule, , , , 
Geburtshaus Ambra I.2.1.F,,,,0
Geburtshaus Ambra I.2.2.M,,,,0
Geburtshaus Ambra I.3 H¸ftgelenknahe Frakturen, , , , 
Geburtshaus Ambra I.3.1.M,,,,0
Geburtshaus Ambra I.3.2.M,,,,0
Geburtshaus Ambra I.3.3.M,,,,0
Geburtshaus Ambra I.3.4.M,,,,0
Geburtshaus Ambra I.3.5.M,,,,0
Geburtshaus Ambra I.3.6.M,,,,0
Geburtshaus Ambra I.3.7.M,,,,0
Geburtshaus Ambra I.3.8.M,,,,0
"Geburtshaus Ambra J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Geburtshaus Ambra J.1 Beatmung, , , , 
Geburtshaus Ambra J.1.1.M,,,,0
Geburtshaus Ambra J.2 Sepsis, , , , 
Geburtshaus Ambra J.2.1.M,,,,0
Institution Indikator,beobachtete Rate 2011,erwartete Rate 2011,SMR 2011,Fallzahl 2011
Universitätsspital Basel A Erkrankungen des Herzens, , , , 
Universitätsspital Basel A.1 Herzinfarkt, , , , 
Universitätsspital Basel A.1.1.M,,,,0
Universitätsspital Basel A.1.2.M,,,,0
Universitätsspital Basel A.1.3.M,,,,0
Universitätsspital Basel A.1.4.M,,,,0
Universitätsspital Basel A.1.5.M,,,,0
Universitätsspital Basel A.1.6.P,,,,0
Universitätsspital Basel A.1.7.M,,,,0
Universitätsspital Basel A.1.8.M,,,,0
Universitätsspital Basel A.1.9.P,,,,0
Universitätsspital Basel A.1.10.M,,,,0
Universitätsspital Basel A.1.11.M,,,,0
Universitätsspital Basel A.2 Herzinsuffizienz, , , , 
Universitätsspital Basel A.2.1.M,,,,0
Universitätsspital Basel A.2.2.M,,,,0
Universitätsspital Basel A.2.3.M,,,,0
Universitätsspital Basel A.2.4.M,,,,0
Universitätsspital Basel A.2.5.M,,,,0
Universitätsspital Basel A.3 Linksherzkatheter (LHK), , , , 
Universitätsspital Basel A.3.1.F,,,,0
Universitätsspital Basel A.3.2.M,,,,0
"Universitätsspital Basel A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19), Mortalit‰t",,,,0
Universitätsspital Basel A.3.4.M,,,,0
Universitätsspital Basel A.3.5.P,,,,0
Universitätsspital Basel A.3.6.F,,,,0
Universitätsspital Basel A.4 Herzrhythmusstˆrungen, , , , 
Universitätsspital Basel A.4.1.F,,,,0
Universitätsspital Basel A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Universitätsspital Basel A.5.1.F,,,,0
Universitätsspital Basel A.5.2.F,,,,0
Universitätsspital Basel A.6 Ablative Therapie, , , , 
Universitätsspital Basel A.6.1.F,,,,0
Universitätsspital Basel A.6.2.F,,,,0
Universitätsspital Basel A.7 Operationen am Herzen, , , , 
Universitätsspital Basel A.7.1.F,,,,0
Universitätsspital Basel A.7.2.F,,,,0
Universitätsspital Basel A.7.3.F,,,,0
Universitätsspital Basel A.7.4.F,,,,0
Universitätsspital Basel A.7.5.F,,,,0
Universitätsspital Basel A.7.6.F,,,,0
Universitätsspital Basel A.7.7.M,,,,0
Universitätsspital Basel A.7.8.M,,,,0
Universitätsspital Basel A.7.9.M,,,,0
Universitätsspital Basel A.7.10.M,,,,0
Universitätsspital Basel A.7.11.M,,,,0
Universitätsspital Basel A.7.12.M,,,,0
Universitätsspital Basel A.7.13.M,,,,0
Universitätsspital Basel A.7.14.M,,,,0
Universitätsspital Basel A.7.15.M,,,,0
Universitätsspital Basel A.7.16.M,,,,0
Universitätsspital Basel A.7.17.M,,,,0
Universitätsspital Basel A.7.18.P,,,,0
Universitätsspital Basel B.1 Schlaganfall, , , , 
Universitätsspital Basel B.1.1.M,,,,0
Universitätsspital Basel B.1.2.M,,,,0
Universitätsspital Basel B.1.3.M,,,,0
Universitätsspital Basel B.1.4.M,,,,0
Universitätsspital Basel B.1.5.M,,,,0
Universitätsspital Basel B.1.6.P,,,,0
Universitätsspital Basel B.1.7.M,,,,0
Universitätsspital Basel B.1.8.M,,,,0
Universitätsspital Basel B.1.9.P,,,,0
Universitätsspital Basel B.1.9.M,,,,0
Universitätsspital Basel B.1.10.M,,,,0
Universitätsspital Basel B.1.11.M,,,,0
Universitätsspital Basel B.1.12.P,,,,0
Universitätsspital Basel B.1.12.M,,,,0
Universitätsspital Basel B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Universitätsspital Basel B.2.1.M,,,,0
Universitätsspital Basel B.2.2.P,,,,0
Universitätsspital Basel C Geriatrische Fr¸hrehablitation, , , , 
Universitätsspital Basel C.1 Geriatrische Fr¸hrehabilitation, , , , 
Universitätsspital Basel C.1.1.F,,,,0
Universitätsspital Basel C.1.2.P,,,,0
Universitätsspital Basel C.1.3.S,,,,0
Universitätsspital Basel D Erkrankungen der Lunge, , , , 
Universitätsspital Basel D.1 Lungenentz¸ndung (Pneumonie), , , , 
Universitätsspital Basel D.1.1.M,,,,0
Universitätsspital Basel D.1.2.M,,,,0
Universitätsspital Basel D.1.3.M,,,,0
Universitätsspital Basel D.1.4.M,,,,0
Universitätsspital Basel D.1.5.M,,,,0
Universitätsspital Basel D.1.6.M,,,,0
Universitätsspital Basel D.1.7.M,,,,0
Universitätsspital Basel D.1.8.M,,,,0
Universitätsspital Basel D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Universitätsspital Basel D.2.1.M,,,,0
Universitätsspital Basel D.2.2.M,,,,0
Universitätsspital Basel D.2.3.M,,,,0
Universitätsspital Basel D.2.4.M,,,,0
Universitätsspital Basel D.2.5.M,,,,0
Universitätsspital Basel D.2.6.P,,,,0
Universitätsspital Basel D.2.6.M,,,,0
Universitätsspital Basel D.3 Lungenkrebs, , , , 
Universitätsspital Basel D.3.1.F,,,,0
Universitätsspital Basel D.4 Operationen an der Lunge, , , , 
Universitätsspital Basel D.4.1.M,,,,0
Universitätsspital Basel D.4.2.P,,,,0
Universitätsspital Basel D.4.2.M,,,,0
Universitätsspital Basel D.4.3.M,,,,0
Universitätsspital Basel D.4.4.P,,,,0
Universitätsspital Basel E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Universitätsspital Basel E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Universitätsspital Basel E.1.1.M,,,,0
Universitätsspital Basel E.1.2.P,,,,0
Universitätsspital Basel E.2 Hernienoperationen, , , , 
Universitätsspital Basel E.2.1.M,,,,0
Universitätsspital Basel E.2.2.M,,,,0
Universitätsspital Basel E.3 Eingriffe an der Schilddr¸se, , , , 
Universitätsspital Basel E.3.1.F,,,,0
Universitätsspital Basel E.3.2.P,,,,0
Universitätsspital Basel E.3.3.F,,,,0
Universitätsspital Basel E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Universitätsspital Basel E.4.1.M,,,,0
Universitätsspital Basel E.4.2.M,,,,0
Universitätsspital Basel E.4.3.M,,,,0
Universitätsspital Basel E.4.4.M,,,,0
Universitätsspital Basel E.4.5.M,,,,0
Universitätsspital Basel E.4.6.M,,,,0
Universitätsspital Basel E.4.7.M,,,,0
Universitätsspital Basel E.4.8.F,,,,0
Universitätsspital Basel E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,0
Universitätsspital Basel E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,0
Universitätsspital Basel E.5 Operationen am Magen, , , , 
Universitätsspital Basel E.5.1.F,,,,0
Universitätsspital Basel E.5.2.M,,,,0
Universitätsspital Basel E.5.3.M,,,,0
Universitätsspital Basel E.6 Operationen am ÷sophagus, , , , 
Universitätsspital Basel E.6.1.M,,,,0
Universitätsspital Basel E.7 Operationen am Pankreas, , , , 
Universitätsspital Basel E.7.1.M,,,,0
Universitätsspital Basel F Operationen an Gef‰ssen, , , , 
Universitätsspital Basel F.1 Extrakranielle Gef‰ssoperationen, , , , 
Universitätsspital Basel F.1.1.M,,,,0
Universitätsspital Basel F.1.2.M,,,,0
Universitätsspital Basel F.1.3.F,,,,0
Universitätsspital Basel F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Universitätsspital Basel F.2.1.F,,,,0
Universitätsspital Basel F.2.2.M,,,,0
Universitätsspital Basel F.2.3.M,,,,0
Universitätsspital Basel F.2.4.F,,,,0
Universitätsspital Basel F.2.5.M,,,,0
Universitätsspital Basel F.3 Operationen an Becken≠/Beinarterien, , , , 
Universitätsspital Basel F.3.1.F,,,,0
Universitätsspital Basel F.3.2.M,,,,0
Universitätsspital Basel F.3.3.M,,,,0
Universitätsspital Basel F.3.4.M,,,,0
Universitätsspital Basel F.3.5.M,,,,0
Universitätsspital Basel F.3.6.M,,,,0
Universitätsspital Basel F.3.7.M,,,,0
Universitätsspital Basel F.3.8.F,,,,0
Universitätsspital Basel F.3.9.F,,,,0
Universitätsspital Basel F.4 Amputationen, , , , 
Universitätsspital Basel F.4.1.M,,,,0
Universitätsspital Basel F.4.2.M,,,,0
Universitätsspital Basel F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Universitätsspital Basel F.5.1.F,,,,0
Universitätsspital Basel F.5.2.F,,,,0
Universitätsspital Basel F.5.3.F,,,,0
Universitätsspital Basel G Geburtshilfe und Frauenheilkunde, , , , 
Universitätsspital Basel G.1 Geburten, , , , 
Universitätsspital Basel G.1.1.F,,,,<10
Universitätsspital Basel G.1.1.P,0,0,,0
Universitätsspital Basel G.1.2.P,0,0.031,,0
Universitätsspital Basel G.1.3.P,0,0.264,,0
Universitätsspital Basel G.1.4.P,0,0.33,,0
Universitätsspital Basel G.2 Neugeborene, , , , 
Universitätsspital Basel G.2.1.F,,,,0
Universitätsspital Basel G.2.2.F,,,,0
Universitätsspital Basel G.2.3.F,,,,0
Universitätsspital Basel G.2.4.F,,,,0
Universitätsspital Basel G.2.5.F,,,,0
Universitätsspital Basel G.2.6.F,,,,0
Universitätsspital Basel G.2.7.F,,,,0
Universitätsspital Basel G.2.8.F,,,,0
Universitätsspital Basel G.2.9.F,,,,0
Universitätsspital Basel G.3 Entfernung der Geb‰rmutter bei gutartigen Erkrankungen (Hysterektomie), , , , 
Universitätsspital Basel G.3.1.M,,,,0
Universitätsspital Basel G.3.2.P,,,,0
Universitätsspital Basel G.4 Brustkrebs, , , , 
Universitätsspital Basel G.4.1.F,,,,0
Universitätsspital Basel G.5 Eingriffe an der Brust, , , , 
Universitätsspital Basel G.5.1.F,,,,0
Universitätsspital Basel G.5.2.F,,,,0
Universitätsspital Basel G.5.3.P,,,,0
Universitätsspital Basel H Erkrankungen der Harnwege und der m‰nnlichen Geschlechtsorgane, , , , 
Universitätsspital Basel H.1 Entfernung der Niere (Nephrektomie), , , , 
Universitätsspital Basel H.1.1.M,,,,0
Universitätsspital Basel H.1.2.P,,,,0
Universitätsspital Basel H.1.3.P Anteil partielle Nephrektomie,,,,0
Universitätsspital Basel H.1.3.M,,,,0
Universitätsspital Basel H.1.4.P,,,,0
Universitätsspital Basel H.2 Nierensteine, , , , 
Universitätsspital Basel H.2.1.F,,,,0
Universitätsspital Basel H.2.2.P,,,,0
Universitätsspital Basel H.3 Eingriffe an der Harnblase, , , , 
Universitätsspital Basel H.3.1.F,,,,0
Universitätsspital Basel H.3.2.F,,,,0
Universitätsspital Basel H.3.3.F,,,,0
Universitätsspital Basel H.3.4.P,,,,0
Universitätsspital Basel H.3.5.M,,,,0
Universitätsspital Basel H.4 Entfernung der Prostata durch Abtragung ¸ber die Harnrˆhre (Prostata≠TUR), , , , 
Universitätsspital Basel H.4.1.M,,,,0
Universitätsspital Basel H.5 Prostatakarzinom, , , , 
Universitätsspital Basel H.5.1.F,,,,0
Universitätsspital Basel H.5.2.M,,,,0
Universitätsspital Basel I Orthop‰dische und unfallchirurgische Krankheitsbilder, , , , 
"Universitätsspital Basel I.1 Gelenkersatz, Totalendoprothese (TEP)", , , , 
Universitätsspital Basel I.1.1.M,,,,0
Universitätsspital Basel I.1.2.M,,,,0
Universitätsspital Basel I.1.3.M,,,,0
Universitätsspital Basel I.1.4.M,,,,0
Universitätsspital Basel I.1.5.M,,,,0
Universitätsspital Basel I.2 Operationen an der Wirbels‰ule, , , , 
Universitätsspital Basel I.2.1.F,,,,0
Universitätsspital Basel I.2.2.M,,,,0
Universitätsspital Basel I.3 H¸ftgelenknahe Frakturen, , , , 
Universitätsspital Basel I.3.1.M,,,,0
Universitätsspital Basel I.3.2.M,,,,0
Universitätsspital Basel I.3.3.M,,,,0
Universitätsspital Basel I.3.4.M,,,,0
Universitätsspital Basel I.3.5.M,,,,0
Universitätsspital Basel I.3.6.M,,,,0
Universitätsspital Basel I.3.7.M,,,,0
Universitätsspital Basel I.3.8.M,,,,0
"Universitätsspital Basel J Komplexe, heterogene Krankheitsbilder (Tracer f¸r Peer Review)", , , , 
Universitätsspital Basel J.1 Beatmung, , , , 
Universitätsspital Basel J.1.1.M,,,,0
Universitätsspital Basel J.2 Sepsis, , , , 
Universitätsspital Basel J.2.1.M,,,,0
Institution Indikator,beobachtete Rate 2011,erwartete Rate 2011,SMR 2011,Fallzahl 2011
Geburtshaus Tagmond A Erkrankungen des Herzens, , , , 
Geburtshaus Tagmond A.1 Herzinfarkt, , , , 
Geburtshaus Tagmond A.1.1.M,,,,0
Geburtshaus Tagmond A.1.2.M,,,,0
Geburtshaus Tagmond A.1.3.M,,,,0
Geburtshaus Tagmond A.1.4.M,,,,0
Geburtshaus Tagmond A.1.5.M,,,,0
Geburtshaus Tagmond A.1.6.P,,,,0
Geburtshaus Tagmond A.1.7.M,,,,0
Geburtshaus Tagmond A.1.8.M,,,,0
Geburtshaus Tagmond A.1.9.P,,,,0
Geburtshaus Tagmond A.1.10.M,,,,0
Geburtshaus Tagmond A.1.11.M,,,,0
Geburtshaus Tagmond A.2 Herzinsuffizienz, , , , 
Geburtshaus Tagmond A.2.1.M,,,,0
Geburtshaus Tagmond A.2.2.M,,,,0
Geburtshaus Tagmond A.2.3.M,,,,0
Geburtshaus Tagmond A.2.4.M,,,,0
Geburtshaus Tagmond A.2.5.M,,,,0
Geburtshaus Tagmond A.3 Linksherzkatheter (LHK), , , , 
Geburtshaus Tagmond A.3.1.F,,,,0
Geburtshaus Tagmond A.3.2.M,,,,0
"Geburtshaus Tagmond A.3.3.M F‰lle mit LHK ohne Herzinfarkt mit komplizierender Diagnose (Alter >19), Mortalit‰t",,,,0
Geburtshaus Tagmond A.3.4.M,,,,0
Geburtshaus Tagmond A.3.5.P,,,,0
Geburtshaus Tagmond A.3.6.F,,,,0
Geburtshaus Tagmond A.4 Herzrhythmusstˆrungen, , , , 
Geburtshaus Tagmond A.4.1.F,,,,0
Geburtshaus Tagmond A.5 Versorgung mit Schrittmacher oder implantierbarem Defibrillator, , , , 
Geburtshaus Tagmond A.5.1.F,,,,0
Geburtshaus Tagmond A.5.2.F,,,,0
Geburtshaus Tagmond A.6 Ablative Therapie, , , , 
Geburtshaus Tagmond A.6.1.F,,,,0
Geburtshaus Tagmond A.6.2.F,,,,0
Geburtshaus Tagmond A.7 Operationen am Herzen, , , , 
Geburtshaus Tagmond A.7.1.F,,,,0
Geburtshaus Tagmond A.7.2.F,,,,0
Geburtshaus Tagmond A.7.3.F,,,,0
Geburtshaus Tagmond A.7.4.F,,,,0
Geburtshaus Tagmond A.7.5.F,,,,0
Geburtshaus Tagmond A.7.6.F,,,,0
Geburtshaus Tagmond A.7.7.M,,,,0
Geburtshaus Tagmond A.7.8.M,,,,0
Geburtshaus Tagmond A.7.9.M,,,,0
Geburtshaus Tagmond A.7.10.M,,,,0
Geburtshaus Tagmond A.7.11.M,,,,0
Geburtshaus Tagmond A.7.12.M,,,,0
Geburtshaus Tagmond A.7.13.M,,,,0
Geburtshaus Tagmond A.7.14.M,,,,0
Geburtshaus Tagmond A.7.15.M,,,,0
Geburtshaus Tagmond A.7.16.M,,,,0
Geburtshaus Tagmond A.7.17.M,,,,0
Geburtshaus Tagmond A.7.18.P,,,,0
Geburtshaus Tagmond B.1 Schlaganfall, , , , 
Geburtshaus Tagmond B.1.1.M,,,,0
Geburtshaus Tagmond B.1.2.M,,,,0
Geburtshaus Tagmond B.1.3.M,,,,0
Geburtshaus Tagmond B.1.4.M,,,,0
Geburtshaus Tagmond B.1.5.M,,,,0
Geburtshaus Tagmond B.1.6.P,,,,0
Geburtshaus Tagmond B.1.7.M,,,,0
Geburtshaus Tagmond B.1.8.M,,,,0
Geburtshaus Tagmond B.1.9.P,,,,0
Geburtshaus Tagmond B.1.9.M,,,,0
Geburtshaus Tagmond B.1.10.M,,,,0
Geburtshaus Tagmond B.1.11.M,,,,0
Geburtshaus Tagmond B.1.12.P,,,,0
Geburtshaus Tagmond B.1.12.M,,,,0
Geburtshaus Tagmond B.2 Transitorisch isch‰mische Attacke (TIA), , , , 
Geburtshaus Tagmond B.2.1.M,,,,0
Geburtshaus Tagmond B.2.2.P,,,,0
Geburtshaus Tagmond C Geriatrische Fr¸hrehablitation, , , , 
Geburtshaus Tagmond C.1 Geriatrische Fr¸hrehabilitation, , , , 
Geburtshaus Tagmond C.1.1.F,,,,0
Geburtshaus Tagmond C.1.2.P,,,,0
Geburtshaus Tagmond C.1.3.S,,,,0
Geburtshaus Tagmond D Erkrankungen der Lunge, , , , 
Geburtshaus Tagmond D.1 Lungenentz¸ndung (Pneumonie), , , , 
Geburtshaus Tagmond D.1.1.M,,,,0
Geburtshaus Tagmond D.1.2.M,,,,0
Geburtshaus Tagmond D.1.3.M,,,,0
Geburtshaus Tagmond D.1.4.M,,,,0
Geburtshaus Tagmond D.1.5.M,,,,0
Geburtshaus Tagmond D.1.6.M,,,,0
Geburtshaus Tagmond D.1.7.M,,,,0
Geburtshaus Tagmond D.1.8.M,,,,0
Geburtshaus Tagmond D.2 Chronisch obstruktive Lungenkrankheit (COPD), , , , 
Geburtshaus Tagmond D.2.1.M,,,,0
Geburtshaus Tagmond D.2.2.M,,,,0
Geburtshaus Tagmond D.2.3.M,,,,0
Geburtshaus Tagmond D.2.4.M,,,,0
Geburtshaus Tagmond D.2.5.M,,,,0
Geburtshaus Tagmond D.2.6.P,,,,0
Geburtshaus Tagmond D.2.6.M,,,,0
Geburtshaus Tagmond D.3 Lungenkrebs, , , , 
Geburtshaus Tagmond D.3.1.F,,,,0
Geburtshaus Tagmond D.4 Operationen an der Lunge, , , , 
Geburtshaus Tagmond D.4.1.M,,,,0
Geburtshaus Tagmond D.4.2.P,,,,0
Geburtshaus Tagmond D.4.2.M,,,,0
Geburtshaus Tagmond D.4.3.M,,,,0
Geburtshaus Tagmond D.4.4.P,,,,0
Geburtshaus Tagmond E Operationen an Bauchorganen und Schilddr¸se (Viszeralchirurgie), , , , 
Geburtshaus Tagmond E.1 Entfernung der Gallenblase (Cholezystektomie), , , , 
Geburtshaus Tagmond E.1.1.M,,,,0
Geburtshaus Tagmond E.1.2.P,,,,0
Geburtshaus Tagmond E.2 Hernienoperationen, , , , 
Geburtshaus Tagmond E.2.1.M,,,,0
Geburtshaus Tagmond E.2.2.M,,,,0
Geburtshaus Tagmond E.3 Eingriffe an der Schilddr¸se, , , , 
Geburtshaus Tagmond E.3.1.F,,,,0
Geburtshaus Tagmond E.3.2.P,,,,0
Geburtshaus Tagmond E.3.3.F,,,,0
Geburtshaus Tagmond E.4 Grosse Operationen an Dickdarm und Enddarm (kolorektale Operationen), , , , 
Geburtshaus Tagmond E.4.1.M,,,,0
Geburtshaus Tagmond E.4.2.M,,,,0
Geburtshaus Tagmond E.4.3.M,,,,0
Geburtshaus Tagmond E.4.4.M,,,,0
Geburtshaus Tagmond E.4.5.M,,,,0
Geburtshaus Tagmond E.4.6.M,,,,0
Geburtshaus Tagmond E.4.7.M,,,,0
Geburtshaus Tagmond E.4.8.F,,,,0
Geburtshaus Tagmond E.4.9.F Lokale kolorektale Eingriffe bei kolorektalem Karzinom,,,,0
Geburtshaus Tagmond E.4.10.F Lokale kolorektale Eingriffe ohne kolorektales Karzinom,,,,0
Geburtshaus Tagmond E.5 Operationen am Magen, , , , 
Geburtshaus Tagmond E.5.1.F,,,,0
Geburtshaus Tagmond E.5.2.M,,,,0
Geburtshaus Tagmond E.5.3.M,,,,0
Geburtshaus Tagmond E.6 Operationen am ÷sophagus, , , , 
Geburtshaus Tagmond E.6.1.M,,,,0
Geburtshaus Tagmond E.7 Operationen am Pankreas, , , , 
Geburtshaus Tagmond E.7.1.M,,,,0
Geburtshaus Tagmond F Operationen an Gef‰ssen, , , , 
Geburtshaus Tagmond F.1 Extrakranielle Gef‰ssoperationen, , , , 
Geburtshaus Tagmond F.1.1.M,,,,0
Geburtshaus Tagmond F.1.2.M,,,,0
Geburtshaus Tagmond F.1.3.F,,,,0
Geburtshaus Tagmond F.2 Operationen bei Erweiterung der Aorta (Aortenaneurysma), , , , 
Geburtshaus Tagmond F.2.1.F,,,,0
Geburtshaus Tagmond F.2.2.M,,,,0
Geburtshaus Tagmond F.2.3.M,,,,0
Geburtshaus Tagmond F.2.4.F,,,,0
Geburtshaus Tagmond F.2.5.M,,,,0
Geburtshaus Tagmond F.3 Operationen an Becken≠/Beinarterien, , , , 
Geburtshaus Tagmond F.3.1.F,,,,0
Geburtshaus Tagmond F.3.2.M,,,,0
Geburtshaus Tagmond F.3.3.M,,,,0
Geburtshaus Tagmond F.3.4.M,,,,0
Geburtshaus Tagmond F.3.5.M,,,,0
Geburtshaus Tagmond F.3.6.M,,,,0
Geburtshaus Tagmond F.3.7.M,,,,0
Geburtshaus Tagmond F.3.8.F,,,,0
Geburtshaus Tagmond F.3.9.F,,,,0
Geburtshaus Tagmond F.4 Amputationen, , , , 
Geburtshaus Tagmond F.4.1.M,,,,0
Geburtshaus Tagmond F.4.2.M,,,,0
Geburtshaus Tagmond F.5 Perkutan transluminale Gef‰ssinterventionen (PTA), , , , 
Geburtshaus Tagmond F.5.1.F,,,,0
Geburtshaus Tagmond F.5.2.F,,,,0
Geburtshaus Tagmond F.5.3.F,,,,0
Geburtshaus Tagmond G Geburtshilfe und Frauenheilkunde, , , , 
Geburtshaus Tagmond G.1 Geburten, , , , 
Geburtshaus Tagmond G.1.1.F,,,,<10
Geburtshaus Tagmond G.1.1.P,0,0,,0
Geburtshaus Tagmond G.1.2.P,0,0.031,,0
